journal_entry_id,gl_account_number,amount,debit_amount,credit_amount,debit_credit_indicator
1500000088,51150914,-27124.05,0.0,27124.05,H
1500000088,421000,27124.05,27124.05,0.0,S
1500000089,447300,11929.0,11929.0,0.0,S
1500000089,51150914,-11929.0,0.0,11929.0,H
1500000090,51150914,-15366.91,0.0,15366.91,H
1500000090,431000,15366.91,15366.91,0.0,S
1500000091,51150914,-220.0,0.0,220.0,H
1500000091,421000,220.0,220.0,0.0,S
1500000092,421000,1705.0,1705.0,0.0,S
1500000092,51150914,-1705.0,0.0,1705.0,H
1500000093,51150914,-5579.75,0.0,5579.75,H
1500000093,421000,5579.75,5579.75,0.0,S
1500000094,421000,35439.33,35439.33,0.0,S
1500000094,51150914,-35439.33,0.0,35439.33,H
1500000095,51150914,-16823.0,0.0,16823.0,H
1500000095,447300,16823.0,16823.0,0.0,S
1500000096,431000,22769.35,22769.35,0.0,S
1500000096,51150914,-22769.35,0.0,22769.35,H
1500000097,51150914,-32906.06,0.0,32906.06,H
1500000097,421000,32906.06,32906.06,0.0,S
1500000098,421000,1760.0,1760.0,0.0,S
1500000098,51150914,-1760.0,0.0,1760.0,H
1500000099,51150914,-21779.91,0.0,21779.91,H
1500000099,431000,21779.91,21779.91,0.0,S
1500000100,51150914,-1672.0,0.0,1672.0,H
1500000100,421000,1672.0,1672.0,0.0,S
1500000101,401400,-22.72,0.0,22.72,H
1500000101,51120914,22.72,22.72,0.0,S
1500000102,51150914,-45154.06,0.0,45154.06,H
1500000102,401400,45154.06,45154.06,0.0,S
1500000103,447300,13375.0,13375.0,0.0,S
1500000103,51150914,-13375.0,0.0,13375.0,H
1500000104,51150914,-18890.49,0.0,18890.49,H
1500000104,431000,18890.49,18890.49,0.0,S
1500000105,447300,22935.0,22935.0,0.0,S
1500000105,51150914,-22935.0,0.0,22935.0,H
1500000106,51150914,-29740.63,0.0,29740.63,H
1500000106,431000,29740.63,29740.63,0.0,S
1500000107,51150914,-22131.13,0.0,22131.13,H
1500000107,421000,22131.13,22131.13,0.0,S
1500000108,51150914,-4.87,0.0,4.87,H
1500000108,401100,4.87,4.87,0.0,S
1500000109,51150914,-9410.0,0.0,9410.0,H
1500000109,447300,9410.0,9410.0,0.0,S
1500000110,431000,12366.4,12366.4,0.0,S
1500000110,51150914,-12366.4,0.0,12366.4,H
1500000111,444000,-41596.17,0.0,41596.17,H
1500000111,51120914,41596.17,41596.17,0.0,S
1500000112,51150914,-30733.05,0.0,30733.05,H
1500000112,421000,30733.05,30733.05,0.0,S
1500000113,421000,1232.0,1232.0,0.0,S
1500000113,51150914,-1232.0,0.0,1232.0,H
1500000114,51150914,-9346.0,0.0,9346.0,H
1500000114,447300,9346.0,9346.0,0.0,S
1500000115,51150914,-12308.02,0.0,12308.02,H
1500000115,431000,12308.02,12308.02,0.0,S
1500000116,51150914,-4428.0,0.0,4428.0,H
1500000116,401100,4428.0,4428.0,0.0,S
1500000117,401100,4.55,4.55,0.0,S
1500000117,51150914,-4.55,0.0,4.55,H
1500000118,51150914,-2.4,0.0,2.4,H
1500000118,401100,2.4,2.4,0.0,S
1600000071,487998,3.38,3.38,0.0,S
1600000071,707100,-3.38,0.0,3.38,H
1600000072,707100,-1.45,0.0,1.45,H
1600000072,487998,1.45,1.45,0.0,S
1600000073,487998,5.47,5.47,0.0,S
1600000073,707100,-5.47,0.0,5.47,H
1600000074,707100,0.63,0.63,0.0,S
1600000074,487998,-0.63,0.0,0.63,H
1600000075,487998,21.75,21.75,0.0,S
1600000075,707100,-21.75,0.0,21.75,H
1600000076,707100,-1.12,0.0,1.12,H
1600000076,487998,1.12,1.12,0.0,S
1600000077,487998,20.1,20.1,0.0,S
1600000077,707100,-20.1,0.0,20.1,H
1600000078,707100,-44.0,0.0,44.0,H
1600000078,487998,44.0,44.0,0.0,S
1600000079,487998,52.8,52.8,0.0,S
1600000079,707100,-52.8,0.0,52.8,H
1600000080,707100,-0.96,0.0,0.96,H
1600000080,487998,0.96,0.96,0.0,S
1600000081,487998,4.83,4.83,0.0,S
1600000081,707100,-4.83,0.0,4.83,H
1600000082,707100,-58.3,0.0,58.3,H
1600000082,487998,58.3,58.3,0.0,S
1600000083,487998,1.45,1.45,0.0,S
1600000083,707100,-1.45,0.0,1.45,H
1600000084,707100,-5.47,0.0,5.47,H
1600000084,487998,5.47,5.47,0.0,S
1600000085,487998,-0.63,0.0,0.63,H
1600000085,707100,0.63,0.63,0.0,S
1600000086,707100,-21.75,0.0,21.75,H
1600000086,487998,21.75,21.75,0.0,S
1600000087,487998,1.12,1.12,0.0,S
1600000087,707100,-1.12,0.0,1.12,H
1600000088,707100,-20.1,0.0,20.1,H
1600000088,487998,20.1,20.1,0.0,S
1600000089,487998,44.0,44.0,0.0,S
1600000089,707100,-44.0,0.0,44.0,H
1600000090,487998,52.8,52.8,0.0,S
1600000090,707100,-52.8,0.0,52.8,H
1600000091,487998,0.96,0.96,0.0,S
1600000091,707100,-0.96,0.0,0.96,H
1600000092,487998,4.83,4.83,0.0,S
1600000092,707100,-4.83,0.0,4.83,H
1600000093,707100,-58.3,0.0,58.3,H
1600000093,487998,58.3,58.3,0.0,S
1600000094,487998,3.85,3.85,0.0,S
1600000094,707100,-3.85,0.0,3.85,H
1600000095,707100,-5.47,0.0,5.47,H
1600000095,487998,5.47,5.47,0.0,S
1600000096,487998,-0.63,0.0,0.63,H
1600000096,707100,0.63,0.63,0.0,S
1600000097,707100,-21.75,0.0,21.75,H
1600000097,487998,21.75,21.75,0.0,S
1600000098,487998,1.12,1.12,0.0,S
1600000098,707100,-1.12,0.0,1.12,H
1600000099,707100,-20.1,0.0,20.1,H
1600000099,487998,20.1,20.1,0.0,S
1600000100,487998,0.96,0.96,0.0,S
1600000100,707100,-0.96,0.0,0.96,H
1600000101,487998,4.83,4.83,0.0,S
1600000101,707100,-4.83,0.0,4.83,H
1600000102,707100,-58.3,0.0,58.3,H
1600000102,487998,58.3,58.3,0.0,S
1600000103,487998,3.85,3.85,0.0,S
1600000103,707100,-3.85,0.0,3.85,H
1600000104,707100,-5.47,0.0,5.47,H
1600000104,487998,5.47,5.47,0.0,S
1600000105,487998,-0.63,0.0,0.63,H
1600000105,707100,0.63,0.63,0.0,S
1600000106,707100,-21.75,0.0,21.75,H
1600000106,487998,21.75,21.75,0.0,S
1600000107,487998,1.12,1.12,0.0,S
1600000107,707100,-1.12,0.0,1.12,H
1600000108,707100,-20.1,0.0,20.1,H
1600000108,487998,20.1,20.1,0.0,S
1600000109,487998,0.96,0.96,0.0,S
1600000109,707100,-0.96,0.0,0.96,H
1600000110,707100,-4.83,0.0,4.83,H
1600000110,487998,4.83,4.83,0.0,S
1600000111,487998,58.3,58.3,0.0,S
1600000111,707100,-58.3,0.0,58.3,H
1600000112,707100,-3.85,0.0,3.85,H
1600000112,487998,3.85,3.85,0.0,S
1600000113,487998,3.3,3.3,0.0,S
1600000113,707100,-3.3,0.0,3.3,H
1600000114,707100,-88.0,0.0,88.0,H
1600000114,487998,88.0,88.0,0.0,S
1600000115,487998,105.6,105.6,0.0,S
1600000115,707100,-105.6,0.0,105.6,H
1600000116,487998,65.0,65.0,0.0,S
1600000116,707100,-65.0,0.0,65.0,H
1600000117,707100,-99.23,0.0,99.23,H
1600000117,487998,99.23,99.23,0.0,S
1600000118,487998,65.0,65.0,0.0,S
1600000118,707100,-65.0,0.0,65.0,H
1600000119,487998,350.0,350.0,0.0,S
1600000119,707100,-350.0,0.0,350.0,H
1600000120,487998,25.0,25.0,0.0,S
1600000120,707100,-25.0,0.0,25.0,H
1600000121,487998,47.22,47.22,0.0,S
1600000121,707100,-47.22,0.0,47.22,H
1600000122,707100,-58.3,0.0,58.3,H
1600000122,487998,58.3,58.3,0.0,S
1600000123,707100,-3.85,0.0,3.85,H
1600000123,487998,3.85,3.85,0.0,S
1600000124,487998,1.65,1.65,0.0,S
1600000124,707100,-1.65,0.0,1.65,H
1600000125,707100,-44.0,0.0,44.0,H
1600000125,487998,44.0,44.0,0.0,S
1600000126,707100,-52.8,0.0,52.8,H
1600000126,487998,52.8,52.8,0.0,S
1600000127,487998,13.0,13.0,0.0,S
1600000127,707100,-13.0,0.0,13.0,H
1600000128,707100,-19.83,0.0,19.83,H
1600000128,487998,19.83,19.83,0.0,S
1600000129,487998,13.0,13.0,0.0,S
1600000129,707100,-13.0,0.0,13.0,H
1600000130,707100,-70.0,0.0,70.0,H
1600000130,487998,70.0,70.0,0.0,S
1600000131,487998,5.0,5.0,0.0,S
1600000131,707100,-5.0,0.0,5.0,H
1600000132,707100,-9.38,0.0,9.38,H
1600000132,487998,9.38,9.38,0.0,S
1600000133,487998,5.47,5.47,0.0,S
1600000133,707100,-5.47,0.0,5.47,H
1600000134,707100,0.63,0.63,0.0,S
1600000134,487998,-0.63,0.0,0.63,H
1600000135,487998,21.75,21.75,0.0,S
1600000135,707100,-21.75,0.0,21.75,H
1600000136,707100,-1.12,0.0,1.12,H
1600000136,487998,1.12,1.12,0.0,S
1600000137,487998,20.1,20.1,0.0,S
1600000137,707100,-20.1,0.0,20.1,H
1600000138,487998,0.96,0.96,0.0,S
1600000138,707100,-0.96,0.0,0.96,H
1600000139,707100,-4.83,0.0,4.83,H
1600000139,487998,4.83,4.83,0.0,S
1600000140,487998,58.3,58.3,0.0,S
1600000140,707100,-58.3,0.0,58.3,H
1600000141,707100,-3.85,0.0,3.85,H
1600000141,487998,3.85,3.85,0.0,S
1600000142,487998,1.65,1.65,0.0,S
1600000142,707100,-1.65,0.0,1.65,H
1600000143,707100,-44.0,0.0,44.0,H
1600000143,487998,44.0,44.0,0.0,S
1600000144,487998,52.8,52.8,0.0,S
1600000144,707100,-52.8,0.0,52.8,H
1600000145,707100,-13.0,0.0,13.0,H
1600000145,487998,13.0,13.0,0.0,S
1600000146,487998,19.83,19.83,0.0,S
1600000146,707100,-19.83,0.0,19.83,H
1600000147,707100,-13.0,0.0,13.0,H
1600000147,487998,13.0,13.0,0.0,S
1600000148,487998,70.0,70.0,0.0,S
1600000148,707100,-70.0,0.0,70.0,H
1600000149,487998,5.0,5.0,0.0,S
1600000149,707100,-5.0,0.0,5.0,H
1600000150,487998,9.38,9.38,0.0,S
1600000150,707100,-9.38,0.0,9.38,H
1600000151,707100,-58.3,0.0,58.3,H
1600000151,487998,58.3,58.3,0.0,S
1600000152,487998,3.85,3.85,0.0,S
1600000152,707100,-3.85,0.0,3.85,H
1600000153,707100,-1.65,0.0,1.65,H
1600000153,487998,1.65,1.65,0.0,S
1600000154,487998,44.0,44.0,0.0,S
1600000154,707100,-44.0,0.0,44.0,H
1600000155,707100,-52.8,0.0,52.8,H
1600000155,487998,52.8,52.8,0.0,S
1600000156,487998,13.0,13.0,0.0,S
1600000156,707100,-13.0,0.0,13.0,H
1600000157,707100,-19.83,0.0,19.83,H
1600000157,487998,19.83,19.83,0.0,S
1600000158,487998,13.0,13.0,0.0,S
1600000158,707100,-13.0,0.0,13.0,H
1600000159,707100,-70.0,0.0,70.0,H
1600000159,487998,70.0,70.0,0.0,S
1600000160,487998,5.0,5.0,0.0,S
1600000160,707100,-5.0,0.0,5.0,H
1600000161,707100,-9.38,0.0,9.38,H
1600000161,487998,9.38,9.38,0.0,S
1600000162,707100,-3.16,0.0,3.16,H
1600000162,487010,3.16,3.16,0.0,S
1600000163,707100,-21.39,0.0,21.39,H
1600000163,487998,21.39,21.39,0.0,S
1600000164,487998,1.04,1.04,0.0,S
1600000164,707100,-1.04,0.0,1.04,H
1600000165,487998,20.1,20.1,0.0,S
1600000165,707100,-20.1,0.0,20.1,H
1600000166,707100,-0.96,0.0,0.96,H
1600000166,487998,0.96,0.96,0.0,S
1600000167,487998,0.96,0.96,0.0,S
1600000167,707100,-0.96,0.0,0.96,H
1600000168,707100,-4.83,0.0,4.83,H
1600000168,487998,4.83,4.83,0.0,S
1600000169,487998,5.47,5.47,0.0,S
1600000169,707100,-5.47,0.0,5.47,H
1600000170,707100,-5.47,0.0,5.47,H
1600000170,487998,5.47,5.47,0.0,S
1600000171,487998,4.83,4.83,0.0,S
1600000171,707100,-4.83,0.0,4.83,H
1600000172,707100,0.63,0.63,0.0,S
1600000172,487998,-0.63,0.0,0.63,H
1600000173,707100,0.63,0.63,0.0,S
1600000173,487998,-0.63,0.0,0.63,H
1600000174,707100,0.63,0.63,0.0,S
1600000174,487998,-0.63,0.0,0.63,H
1600000175,487998,58.3,58.3,0.0,S
1600000175,707100,-58.3,0.0,58.3,H
1600000176,707100,-3.85,0.0,3.85,H
1600000176,487998,3.85,3.85,0.0,S
1600000177,487998,1.65,1.65,0.0,S
1600000177,707100,-1.65,0.0,1.65,H
1600000178,487998,44.0,44.0,0.0,S
1600000178,707100,-44.0,0.0,44.0,H
1600000179,707100,-52.8,0.0,52.8,H
1600000179,487998,52.8,52.8,0.0,S
1600000180,707100,-13.0,0.0,13.0,H
1600000180,487998,13.0,13.0,0.0,S
1600000181,707100,-19.83,0.0,19.83,H
1600000181,487998,19.83,19.83,0.0,S
1600000182,707100,-13.0,0.0,13.0,H
1600000182,487998,13.0,13.0,0.0,S
1600000183,487998,70.0,70.0,0.0,S
1600000183,707100,-70.0,0.0,70.0,H
1600000184,487998,5.0,5.0,0.0,S
1600000184,707100,-5.0,0.0,5.0,H
1600000185,707100,-9.38,0.0,9.38,H
1600000185,487998,9.38,9.38,0.0,S
1600000186,487010,3.16,3.16,0.0,S
1600000186,707100,-3.16,0.0,3.16,H
1600000187,487998,58.3,58.3,0.0,S
1600000187,707100,-58.3,0.0,58.3,H
1600000188,707100,-3.85,0.0,3.85,H
1600000188,487998,3.85,3.85,0.0,S
1600000189,487998,1.65,1.65,0.0,S
1600000189,707100,-1.65,0.0,1.65,H
1600000190,707100,-44.0,0.0,44.0,H
1600000190,487998,44.0,44.0,0.0,S
1600000191,487998,52.8,52.8,0.0,S
1600000191,707100,-52.8,0.0,52.8,H
1600000192,707100,-13.0,0.0,13.0,H
1600000192,487998,13.0,13.0,0.0,S
1600000193,487998,19.83,19.83,0.0,S
1600000193,707100,-19.83,0.0,19.83,H
1600000194,707100,-13.0,0.0,13.0,H
1600000194,487998,13.0,13.0,0.0,S
1600000195,707100,-70.0,0.0,70.0,H
1600000195,487998,70.0,70.0,0.0,S
1600000196,487998,5.0,5.0,0.0,S
1600000196,707100,-5.0,0.0,5.0,H
1600000197,707100,-9.38,0.0,9.38,H
1600000197,487998,9.38,9.38,0.0,S
1600000198,707100,-3.16,0.0,3.16,H
1600000198,487010,3.16,3.16,0.0,S
1600000199,707100,-58.3,0.0,58.3,H
1600000199,487998,58.3,58.3,0.0,S
1600000200,487998,3.85,3.85,0.0,S
1600000200,707100,-3.85,0.0,3.85,H
1600000201,487998,1.65,1.65,0.0,S
1600000201,707100,-1.65,0.0,1.65,H
1600000202,487998,44.0,44.0,0.0,S
1600000202,707100,-44.0,0.0,44.0,H
1600000203,487998,52.8,52.8,0.0,S
1600000203,707100,-52.8,0.0,52.8,H
1600000204,707100,-39.05,0.0,39.05,H
1600000204,487998,39.05,39.05,0.0,S
1600000205,487998,13.0,13.0,0.0,S
1600000205,707100,-13.0,0.0,13.0,H
1600000206,707100,-19.83,0.0,19.83,H
1600000206,487998,19.83,19.83,0.0,S
1600000207,487998,13.0,13.0,0.0,S
1600000207,707100,-13.0,0.0,13.0,H
1600000208,707100,-70.0,0.0,70.0,H
1600000208,487998,70.0,70.0,0.0,S
1600000209,487998,5.0,5.0,0.0,S
1600000209,707100,-5.0,0.0,5.0,H
1600000210,487998,9.38,9.38,0.0,S
1600000210,707100,-9.38,0.0,9.38,H
1600000211,707100,-3.16,0.0,3.16,H
1600000211,487010,3.16,3.16,0.0,S
1600000212,487998,58.3,58.3,0.0,S
1600000212,707100,-58.3,0.0,58.3,H
1600000213,707100,-3.85,0.0,3.85,H
1600000213,487998,3.85,3.85,0.0,S
1600000214,487998,1.65,1.65,0.0,S
1600000214,707100,-1.65,0.0,1.65,H
1600000215,707100,-44.0,0.0,44.0,H
1600000215,487998,44.0,44.0,0.0,S
1600000216,487998,52.8,52.8,0.0,S
1600000216,707100,-52.8,0.0,52.8,H
1600000217,707100,-39.05,0.0,39.05,H
1600000217,487998,39.05,39.05,0.0,S
1600000218,487998,13.0,13.0,0.0,S
1600000218,707100,-13.0,0.0,13.0,H
1600000219,707100,-19.83,0.0,19.83,H
1600000219,487998,19.83,19.83,0.0,S
1600000220,487998,13.0,13.0,0.0,S
1600000220,707100,-13.0,0.0,13.0,H
1600000221,707100,-70.0,0.0,70.0,H
1600000221,487998,70.0,70.0,0.0,S
1600000222,487998,5.0,5.0,0.0,S
1600000222,707100,-5.0,0.0,5.0,H
1600000223,707100,-9.38,0.0,9.38,H
1600000223,487998,9.38,9.38,0.0,S
1600000224,707100,-3.16,0.0,3.16,H
1600000224,487010,3.16,3.16,0.0,S
1600000225,487998,58.3,58.3,0.0,S
1600000225,707100,-58.3,0.0,58.3,H
1600000226,487998,3.85,3.85,0.0,S
1600000226,707100,-3.85,0.0,3.85,H
1600000227,487998,1.65,1.65,0.0,S
1600000227,707100,-1.65,0.0,1.65,H
1600000228,707100,-44.0,0.0,44.0,H
1600000228,487998,44.0,44.0,0.0,S
1600000229,487998,52.8,52.8,0.0,S
1600000229,707100,-52.8,0.0,52.8,H
1600000230,487998,39.05,39.05,0.0,S
1600000230,707100,-39.05,0.0,39.05,H
1600000231,487998,13.0,13.0,0.0,S
1600000231,707100,-13.0,0.0,13.0,H
1600000232,487998,19.83,19.83,0.0,S
1600000232,707100,-19.83,0.0,19.83,H
1600000233,487998,13.0,13.0,0.0,S
1600000233,707100,-13.0,0.0,13.0,H
1600000234,707100,-70.0,0.0,70.0,H
1600000234,487998,70.0,70.0,0.0,S
1600000235,487998,9.38,9.38,0.0,S
1600000235,707100,-9.38,0.0,9.38,H
1600000236,487010,3.16,3.16,0.0,S
1600000236,707100,-3.16,0.0,3.16,H
1700000007,401100,147.5,147.5,0.0,S
1700000007,706538,-119.92,0.0,119.92,H
1700000007,445620,-27.58,0.0,27.58,H
1900000113,706539,174.75,174.75,0.0,S
1900000113,401400,-174.75,0.0,174.75,H
1900000114,401400,-208.71,0.0,208.71,H
1900000114,706539,208.71,208.71,0.0,S
1900000115,706539,140.75,140.75,0.0,S
1900000115,401400,-140.75,0.0,140.75,H
1900000116,445310,-13.4,0.0,13.4,H
1900000116,401400,-58.26,0.0,58.26,H
1900000116,706539,58.26,58.26,0.0,S
1900000116,445360,13.4,13.4,0.0,S
1900000117,401100,-102940.21,0.0,102940.21,H
1900000117,706542,1971.85,1971.85,0.0,S
1900000117,706542,81991.91,81991.91,0.0,S
1900000117,445620,18858.14,18858.14,0.0,S
1900000117,445930,118.31,118.31,0.0,S
1900000118,706539,359.11,359.11,0.0,S
1900000118,401400,-359.11,0.0,359.11,H
1900000119,706538,119.92,119.92,0.0,S
1900000119,445620,27.58,27.58,0.0,S
1900000119,401100,-147.5,0.0,147.5,H
1900000120,401100,-195.0,0.0,195.0,H
1900000120,445620,36.46,36.46,0.0,S
1900000120,706538,158.54,158.54,0.0,S
1900000121,401100,-265.0,0.0,265.0,H
1900000121,706538,215.45,215.45,0.0,S
1900000121,445620,49.55,49.55,0.0,S
1900000122,401400,-388.26,0.0,388.26,H
1900000122,706539,388.26,388.26,0.0,S
1900000123,706539,237.81,237.81,0.0,S
1900000123,401400,-237.81,0.0,237.81,H
1900000124,401400,-281.52,0.0,281.52,H
1900000124,706539,281.52,281.52,0.0,S
1900000125,401400,-39978.12,0.0,39978.12,H
1900000125,445620,7475.58,7475.58,0.0,S
1900000125,604300,32502.54,32502.54,0.0,S
1900000126,445620,4501.7,4501.7,0.0,S
1900000126,706542,19572.6,19572.6,0.0,S
1900000126,401100,-24792.45,0.0,24792.45,H
1900000126,706542,677.5,677.5,0.0,S
1900000126,445930,40.65,40.65,0.0,S
1900000127,401400,-121.34,0.0,121.34,H
1900000127,706539,121.34,121.34,0.0,S
1900000128,401100,-350.22,0.0,350.22,H
1900000128,709600,284.73,284.73,0.0,S
1900000128,445620,65.49,65.49,0.0,S
1900000129,401100,-101.87,0.0,101.87,H
1900000129,709600,82.82,82.82,0.0,S
1900000129,445620,19.05,19.05,0.0,S
1900000130,401100,-412.28,0.0,412.28,H
1900000130,445620,77.09,77.09,0.0,S
1900000130,709600,335.19,335.19,0.0,S
1900000131,706539,480.43,480.43,0.0,S
1900000131,401400,-480.43,0.0,480.43,H
1900000132,706539,572.67,572.67,0.0,S
1900000132,401400,-572.67,0.0,572.67,H
1900000133,445620,23262.34,23262.34,0.0,S
1900000133,401400,-124402.94,0.0,124402.94,H
1900000133,604300,101140.6,101140.6,0.0,S
1900000134,401400,-325.15,0.0,325.15,H
1900000134,706539,325.15,325.15,0.0,S
1900000135,706538,83.33,83.33,0.0,S
1900000135,445620,19.17,19.17,0.0,S
1900000135,401100,-102.5,0.0,102.5,H
1900000136,401100,-75.0,0.0,75.0,H
1900000136,706538,60.97,60.97,0.0,S
1900000136,445620,14.03,14.03,0.0,S
1900000137,445620,15.43,15.43,0.0,S
1900000137,706538,67.07,67.07,0.0,S
1900000137,401100,-82.5,0.0,82.5,H
1900000138,401100,-125.0,0.0,125.0,H
1900000138,706538,101.63,101.63,0.0,S
1900000138,445620,23.37,23.37,0.0,S
1900000139,706538,162.6,162.6,0.0,S
1900000139,445620,37.4,37.4,0.0,S
1900000139,401100,-200.0,0.0,200.0,H
1900000140,401400,-310.63,0.0,310.63,H
1900000140,706539,310.63,310.63,0.0,S
1900000141,706538,87.4,87.4,0.0,S
1900000141,445620,20.1,20.1,0.0,S
1900000141,401100,-107.5,0.0,107.5,H
1900000142,445620,22.44,22.44,0.0,S
1900000142,401100,-120.0,0.0,120.0,H
1900000142,706538,97.56,97.56,0.0,S
1900000143,706538,36.58,36.58,0.0,S
1900000143,401100,-45.0,0.0,45.0,H
1900000143,445620,8.42,8.42,0.0,S
1900000144,706538,93.49,93.49,0.0,S
1900000144,445620,21.51,21.51,0.0,S
1900000144,401100,-115.0,0.0,115.0,H
1900000145,445620,120.51,120.51,0.0,S
1900000145,709600,523.94,523.94,0.0,S
1900000145,401100,-644.45,0.0,644.45,H
1900000146,445620,13.56,13.56,0.0,S
1900000146,401100,-72.5,0.0,72.5,H
1900000146,706538,58.94,58.94,0.0,S
1900000147,706538,119.92,119.92,0.0,S
1900000147,401100,-147.5,0.0,147.5,H
1900000147,445620,27.58,27.58,0.0,S
1900000148,706539,330.0,330.0,0.0,S
1900000148,401400,-330.0,0.0,330.0,H
1900000149,706542,4838.13,4838.13,0.0,S
1900000149,706542,143772.21,143772.21,0.0,S
1900000149,401100,-181968.24,0.0,181968.24,H
1900000149,445620,33067.61,33067.61,0.0,S
1900000149,445930,290.29,290.29,0.0,S
1900000150,706539,150.46,150.46,0.0,S
1900000150,401400,-150.46,0.0,150.46,H
1900000151,401400,-179.55,0.0,179.55,H
1900000151,706539,179.55,179.55,0.0,S
1900000152,445930,179.63,179.63,0.0,S
1900000152,706542,82567.61,82567.61,0.0,S
1900000152,706542,2993.83,2993.83,0.0,S
1900000152,401100,-104731.61,0.0,104731.61,H
1900000152,445620,18990.54,18990.54,0.0,S
1900000153,401400,-359.13,0.0,359.13,H
1900000153,706539,359.13,359.13,0.0,S
1900000154,445620,34.13,34.13,0.0,S
1900000154,401100,-182.5,0.0,182.5,H
1900000154,706538,148.37,148.37,0.0,S
1900000155,706538,111.79,111.79,0.0,S
1900000155,445620,25.71,25.71,0.0,S
1900000155,401100,-137.5,0.0,137.5,H
1900000156,706539,145.59,145.59,0.0,S
1900000156,401400,-145.59,0.0,145.59,H
1900000157,709600,287.78,287.78,0.0,S
1900000157,401100,-353.97,0.0,353.97,H
1900000157,445620,66.19,66.19,0.0,S
1900000158,401400,-24.26,0.0,24.26,H
1900000158,706539,24.26,24.26,0.0,S
1900000159,445620,16.36,16.36,0.0,S
1900000159,401100,-87.5,0.0,87.5,H
1900000159,706538,71.14,71.14,0.0,S
1900000160,706539,140.73,140.73,0.0,S
1900000160,401400,-140.73,0.0,140.73,H
1900000161,445620,18.7,18.7,0.0,S
1900000161,401100,-100.0,0.0,100.0,H
1900000161,706538,81.3,81.3,0.0,S
1900000162,401400,-116.47,0.0,116.47,H
1900000162,706539,116.47,116.47,0.0,S
1900000163,445930,152.87,152.87,0.0,S
1900000163,706542,2547.81,2547.81,0.0,S
1900000163,445620,17067.37,17067.37,0.0,S
1900000163,401100,-93974.0,0.0,93974.0,H
1900000163,706542,74205.95,74205.95,0.0,S
1900000164,401400,-87.36,0.0,87.36,H
1900000164,706539,87.36,87.36,0.0,S
1900000165,709600,280.02,280.02,0.0,S
1900000165,445620,64.4,64.4,0.0,S
1900000165,401100,-344.42,0.0,344.42,H
1900000166,401400,-87.37,0.0,87.37,H
1900000166,706539,87.37,87.37,0.0,S
1900000167,706539,213.56,213.56,0.0,S
1900000167,401400,-213.56,0.0,213.56,H
1900000168,401400,-106.81,0.0,106.81,H
1900000168,706539,106.81,106.81,0.0,S
1900000169,445620,21731.47,21731.47,0.0,S
1900000169,445930,199.67,199.67,0.0,S
1900000169,401100,-119743.55,0.0,119743.55,H
1900000169,706542,94484.65,94484.65,0.0,S
1900000169,706542,3327.76,3327.76,0.0,S
1900000170,709600,338.24,338.24,0.0,S
1900000170,445620,77.8,77.8,0.0,S
1900000170,401100,-416.04,0.0,416.04,H
1900000171,401100,-435.46,0.0,435.46,H
1900000171,709600,354.03,354.03,0.0,S
1900000171,445620,81.43,81.43,0.0,S
1900000172,401100,-125451.59,0.0,125451.59,H
1900000172,445620,22648.06,22648.06,0.0,S
1900000172,706542,98469.9,98469.9,0.0,S
1900000172,445930,245.3,245.3,0.0,S
1900000172,706542,4088.33,4088.33,0.0,S
1900000173,401100,-107384.3,0.0,107384.3,H
1900000173,445930,194.76,194.76,0.0,S
1900000173,706542,3245.93,3245.93,0.0,S
1900000173,706542,84507.0,84507.0,0.0,S
1900000173,445620,19436.61,19436.61,0.0,S
1900000174,709600,314.04,314.04,0.0,S
1900000174,445620,72.23,72.23,0.0,S
1900000174,401100,-386.27,0.0,386.27,H
1900000175,706542,2827.1,2827.1,0.0,S
1900000175,401100,-96349.45,0.0,96349.45,H
1900000175,445620,17456.2,17456.2,0.0,S
1900000175,706542,75896.52,75896.52,0.0,S
1900000175,445930,169.63,169.63,0.0,S
1900000176,709600,279.28,279.28,0.0,S
1900000176,401100,-343.51,0.0,343.51,H
1900000176,445620,64.23,64.23,0.0,S
1900000177,706542,3167.72,3167.72,0.0,S
1900000177,401100,-112309.73,0.0,112309.73,H
1900000177,445620,20373.13,20373.13,0.0,S
1900000177,445930,190.06,190.06,0.0,S
