journal_entry_id,line_description,gl_account_number,debit_amount,credit_amount
251745,HDA.P.IVA SOPORTADO      ,4720000.0,0.88 ,
251745,SERV.PROFES.INDEPENDIENT.,6230000.0,4.18 ,
251746,REGISTRO MERCANTIL DE MADRID,4100003.0,5.06 ,
251746,COLEGIO DE REGISTRADORES,4100188.0,,5.06 
251747,TELEFONICA DE ESPAÑA. S.A.U.,4000013.0,,524.05 
251747,HDA.P.IVA SOPORTADO      ,4720000.0,90.95 ,
251747,COMUNICACIONES (TELEFONO),6281000.0,433.10 ,
251748,HDA.P.IVA SOPORTADO      ,4720000.0,4.20 ,
251748,HDA.P.IVA REPERCUTIDO    ,4770000.0,,4.20 
251748,OTROS SERVICIOS          ,6290000.0,19.99 ,
251748,ADOBE SYSTEMS SOFTWARE,4000117.0,,19.99 
251749,OTROS SERVICIOS          ,6290000.0,24.06 ,
251749,MAILCHIMP/GROUP LLC,4000684.0,,24.06 
251750,HDA.P.IVA SOPORTADO      ,4720000.0,362.05 ,
251750,COMIDAS EMPLEADOS,6292100.0,3.620.45 ,
251750,PILLALOS TIAYDE. S.L.,4000619.0,,3.982.50 
251751,COMIDAS EMPLEADOS,6292100.0,1.730.45 ,
251751,HDA.P.IVA SOPORTADO      ,4720000.0,173.05 ,
251751,PILLALOS TIAYDE. S.L.,4000619.0,,1.903.50 
251752,HOWDEN IBERIA. S.A.U.,4000659.0,,12.437.25 
251752,PRIMAS DE SEGUROS        ,6250000.0,12.437.25 ,
251753,MATERIAL DE OFICINA      ,6292000.0,1.994.00 ,
251753,FAINE BOADAS. S. L.,4100106.0,,2.412.74 
251753,HDA.P.IVA SOPORTADO      ,4720000.0,418.74 ,
251754,SERV.PROFES.INDEPENDIENT.,6230000.0,10.500.00 ,
251754,MORISON ACPM AUDITORES. S.L.P.,4000824.0,,12.705.00 
251754,HDA.P.IVA SOPORTADO      ,4720000.0,2.205.00 ,
251755,HDA.P.IVA SOPORTADO      ,4720000.0,14.56 ,
251755,OTROS SERVICIOS          ,6290000.0,69.34 ,
251755,TINTORERIA ROMA. S.L.,4000789.0,,83.90 
251756,HDA.P.IVA SOPORTADO      ,4720000.0,1.742.36 ,
251756,ENRIQUE SALAMERO LARODEN,6070364.0,8.296.95 ,
251756,ENRIQUE SALAMERO LAORDEN,4100364.0,,8.794.77 
251756,HDA.P. RETENCION PROFESIONALES,4751300.0,,1.244.54 
251757,HDA.P.IVA SOPORTADO      ,4720000.0,1.742.36 ,
251757,JAVIER JULIA CORUJO,6070365.0,8.296.95 ,
251757,JAVIER JULIA CORUJO,4100365.0,,8.794.77 
251757,HDA.P. RETENCION PROFESIONALES,4751300.0,,1.244.54 
251758,FRANCISCO BOADA ROS,6070366.0,8.296.95 ,
251758,HDA.P.IVA SOPORTADO      ,4720000.0,1.742.36 ,
251758,HDA.P. RETENCION PROFESIONALES,4751300.0,,1.244.54 
251758,FRANCISCO BOADA ROS,4100366.0,,8.794.77 
251759,JUAN GONZALEZ PEDROL,6070436.0,74.53 ,
251759,HDA.P.IVA SOPORTADO      ,4720000.0,15.65 ,
251759,JUAN GONZALEZ PEDROL,4100436.0,,79.00 
251759,HDA.P. RETENCION PROFESIONALES,4751300.0,,11.18 
251760,CARLOS TELLEZ,6070018.0,25.446.48 ,
251760,HDA.P.IVA SOPORTADO      ,4720000.0,5.343.76 ,
251760,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.816.97 
251760,CARLOS TELLEZ ISLA,4100018.0,,26.973.27 
251761,ENRIQUE SALAMERO LAORDEN,4100364.0,,26.973.27 
251761,ENRIQUE SALAMERO LARODEN,6070364.0,25.446.48 ,
251761,HDA.P.IVA SOPORTADO      ,4720000.0,5.343.76 ,
251761,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.816.97 
251762,ENRIQUE UGALDE REBOLLO,4100025.0,,26.973.27 
251762,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.816.97 
251762,HDA.P.IVA SOPORTADO      ,4720000.0,5.343.76 ,
251762,ENRIQUE UGALDE REBOLLO,6070025.0,25.446.48 ,
251763,FERNANDO SEBASTIAN,6070016.0,25.446.48 ,
251763,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.816.97 
251763,FERNANDO SEBASTIAN SANZ,4100016.0,,26.973.27 
251763,HDA.P.IVA SOPORTADO      ,4720000.0,5.343.76 ,
251764,FRANCISCO BOADA ROS,4100366.0,,26.973.27 
251764,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.816.97 
251764,HDA.P.IVA SOPORTADO      ,4720000.0,5.343.76 ,
251764,FRANCISCO BOADA ROS,6070366.0,25.446.48 ,
251765,HDA.P.IVA SOPORTADO      ,4720000.0,5.343.76 ,
251765,JAVIER JULIA CORUJO,4100365.0,,26.973.27 
251765,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.816.97 
251765,JAVIER JULIA CORUJO,6070365.0,25.446.48 ,
251766,LUCAYA FORCADA. JORGE FRANCISCO,6070189.0,54.816.67 ,
251766,LUCAYA FORCADA. FRANCISCO JORGE,4100189.0,,58.105.67 
251766,HDA.P. RETENCION PROFESIONALES,4751300.0,,8.222.50 
251766,HDA.P.IVA SOPORTADO      ,4720000.0,11.511.50 ,
251767,HDA.P.IVA SOPORTADO      ,4720000.0,5.343.76 ,
251767,VICTOR MATA,6070011.0,25.446.48 ,
251767,VICTOR MATA BATLLE,4100011.0,,26.973.27 
251767,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.816.97 
251768,XAVIER ESCUDERO RAFAS,4100009.0,,26.973.27 
251768,XAVIER ESCUDERO,6070009.0,25.446.48 ,
251768,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.816.97 
251768,HDA.P.IVA SOPORTADO      ,4720000.0,5.343.76 ,
251769,HDA.P. RETENCION PROFESIONALES,4751300.0,,3.816.97 
251769,JUAN GONZALEZ PEDROL,4100436.0,,26.973.27 
251769,HDA.P.IVA SOPORTADO      ,4720000.0,5.343.76 ,
251769,JUAN GONZALEZ PEDROL,6070436.0,25.446.48 ,
251770,INMOBILIARIA COLONIAL. S.A.,4100186.0,,27.688.09 
251770,HDA.P.IVA SOPORTADO      ,4720000.0,4.805.37 ,
251770,ARRENDAMIENTOS           ,6210000.0,22.882.72 ,
251771,INMOBILIARIA COLONIAL. S.A.,4100186.0,,258.78 
251771,HDA.P.IVA SOPORTADO      ,4720000.0,44.91 ,
251771,SUMINISTROS Y GASTOS DE COMUNIDAD,6210001.0,213.87 ,
251772,NEW ESPRESSO. S.L.,4000652.0,,195.80 
251772,HDA.P.IVA SOPORTADO      ,4720000.0,17.80 ,
251772,ALIMENTACIÓN,6291900.0,178.00 ,
251773,EL TALLER DE LA LIMPIEZA. S.L.,4000072.0,,2.509.90 
251773,LIMPIEZA,6291500.0,2.074.30 ,
251773,HDA.P.IVA SOPORTADO      ,4720000.0,435.60 ,
251774,HDA.P.IVA SOPORTADO      ,4720000.0,0.46 ,
251774,LA VANGUARDIA,4000303.0,,11.90 
251774,SUSCRIPCIONES,6296000.0,11.44 ,
251775,BRUSI CATERING,4100208.0,,443.03 
251775,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,402.75 ,
251775,HDA.P.IVA SOPORTADO      ,4720000.0,40.28 ,
251776,HDA.P.IVA SOPORTADO      ,4720000.0,8.25 ,
251776,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,82.50 ,
251776,BRUSI CATERING,4100208.0,,90.75 
251777,BRUSI CATERING,4100208.0,,3.761.62 
251777,HDA.P.IVA SOPORTADO      ,4720000.0,341.97 ,
251777,COMIDAS EMPLEADOS,6292100.0,3.419.65 ,
251778,GASTROFABRICA. S.L.,4000825.0,,3.150.00 
251778,HDA.P.IVA SOPORTADO      ,4720000.0,286.36 ,
251778,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,2.863.64 ,
251779,TELEFONICA DE ESPAÑA. S.A.U.,4000013.0,,111.93 
251779,HDA.P.IVA SOPORTADO      ,4720000.0,19.43 ,
251779,COMUNICACIONES (TELEFONO),6281000.0,92.50 ,
251780,HDA.P.IVA REPERCUTIDO    ,4770000.0,,2.520.00 
251780,MAGNON GREEN ENERGY. S.L.,4300532.0,14.520.00 ,
251780,MAGNON GREEN ENERGY. S.L.,7050532.0,,12.000.00 
251781,STJ ADVISORS GROUP LIMITED,7050118.0,,11.250.00 
251781,STJ ADVISORS GROUP LIMITED,4300118.0,11.250.00 ,
251782,TRANSPORTES              ,6240000.0,20.50 ,
251782,PROVEEDORES VARIOS,4005000.0,,20.50 
251783,TRANSPORTES              ,6240000.0,29.55 ,
251783,PROVEEDORES VARIOS,4005000.0,,29.55 
251784,PROVEEDORES VARIOS,4005000.0,,9.45 
251784,TRANSPORTES              ,6240000.0,9.45 ,
251785,PROVEEDORES VARIOS,4005000.0,,5.21 
251785,TRANSPORTES              ,6240000.0,5.21 ,
251786,PROVEEDORES VARIOS,4005000.0,,5.50 
251786,TRANSPORTES              ,6240000.0,5.50 ,
251787,TRANSPORTES              ,6240000.0,7.05 ,
251787,PROVEEDORES VARIOS,4005000.0,,7.05 
251788,TRANSPORTES              ,6240000.0,7.60 ,
251788,PROVEEDORES VARIOS,4005000.0,,7.60 
251789,TRANSPORTES              ,6240000.0,9.65 ,
251789,PROVEEDORES VARIOS,4005000.0,,9.65 
251790,PROVEEDORES VARIOS,4005000.0,,173.10 
251790,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,173.10 ,
251791,TRANSPORTES              ,6240000.0,8.80 ,
251791,PROVEEDORES VARIOS,4005000.0,,8.80 
251792,PROVEEDORES VARIOS,4005000.0,,11.55 
251792,TRANSPORTES              ,6240000.0,11.55 ,
251793,PROVEEDORES VARIOS,4005000.0,,91.50 
251793,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,91.50 ,
251794,TRANSPORTES              ,6240000.0,12.05 ,
251794,PROVEEDORES VARIOS,4005000.0,,12.05 
251795,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,141.00 ,
251795,PROVEEDORES VARIOS,4005000.0,,141.00 
251796,PROVEEDORES VARIOS,4005000.0,,10.75 
251796,TRANSPORTES              ,6240000.0,10.75 ,
251797,PROVEEDORES VARIOS,4005000.0,,10.25 
251797,TRANSPORTES              ,6240000.0,10.25 ,
251798,TRANSPORTES              ,6240000.0,23.80 ,
251798,PROVEEDORES VARIOS,4005000.0,,23.80 
251799,PROVEEDORES VARIOS,4005000.0,,25.70 
251799,TRANSPORTES              ,6240000.0,25.70 ,
251800,PROVEEDORES VARIOS,4005000.0,,5.95 
251800,TRANSPORTES              ,6240000.0,5.95 ,
251801,TRANSPORTES              ,6240000.0,5.90 ,
251801,PROVEEDORES VARIOS,4005000.0,,5.90 
251802,PROVEEDORES VARIOS,4005000.0,,75.00 
251802,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,75.00 ,
251803,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,84.00 ,
251803,PROVEEDORES VARIOS,4005000.0,,84.00 
251804,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,24.00 ,
251804,PROVEEDORES VARIOS,4005000.0,,24.00 
251805,PROVEEDORES VARIOS,4005000.0,,12.15 
251805,TRANSPORTES              ,6240000.0,12.15 ,
251806,TRANSPORTES              ,6240000.0,7.10 ,
251806,PROVEEDORES VARIOS,4005000.0,,7.10 
251807,PROVEEDORES VARIOS,4005000.0,,26.28 
251807,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,26.28 ,
251808,PROVEEDORES VARIOS,4005000.0,,5.44 
251808,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,5.44 ,
251809,PROVEEDORES VARIOS,4005000.0,,102.30 
251809,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,102.30 ,
251810,TRANSPORTES              ,6240000.0,5.45 ,
251810,PROVEEDORES VARIOS,4005000.0,,5.45 
251811,PROVEEDORES VARIOS,4005000.0,,6.15 
251811,TRANSPORTES              ,6240000.0,6.15 ,
251812,PROVEEDORES VARIOS,4005000.0,,3.45 
251812,TRANSPORTES              ,6240000.0,3.45 ,
251813,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,13.50 ,
251813,PROVEEDORES VARIOS,4005000.0,,13.50 
251814,TRANSPORTES              ,6240000.0,7.55 ,
251814,PROVEEDORES VARIOS,4005000.0,,7.55 
251815,PROVEEDORES VARIOS,4005000.0,,10.95 
251815,TRANSPORTES              ,6240000.0,10.95 ,
251816,PROVEEDORES VARIOS,4005000.0,,5.45 
251816,TRANSPORTES              ,6240000.0,5.45 ,
251817,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,163.00 ,
251817,PROVEEDORES VARIOS,4005000.0,,163.00 
251818,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,9.50 ,
251818,PROVEEDORES VARIOS,4005000.0,,9.50 
251819,PROVEEDORES VARIOS,4005000.0,,6.65 
251819,TRANSPORTES              ,6240000.0,6.65 ,
251820,PROVEEDORES VARIOS,4005000.0,,10.45 
251820,TRANSPORTES              ,6240000.0,10.45 ,
251821,PROVEEDORES VARIOS,4005000.0,,8.30 
251821,TRANSPORTES              ,6240000.0,8.30 ,
251822,PROVEEDORES VARIOS,4005000.0,,8.00 
251822,TRANSPORTES              ,6240000.0,8.00 ,
251823,PROVEEDORES VARIOS,4005000.0,,5.80 
251823,TRANSPORTES              ,6240000.0,5.80 ,
251824,PROVEEDORES VARIOS,4005000.0,,7.20 
251824,TRANSPORTES              ,6240000.0,7.20 ,
251825,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,3.60 ,
251825,PROVEEDORES VARIOS,4005000.0,,3.60 
251826,GASTOS DE VIAJE          ,6291000.0,25.25 ,
251826,PROVEEDORES VARIOS,4005000.0,,25.25 
251827,TRANSPORTES              ,6240000.0,6.45 ,
251827,PROVEEDORES VARIOS,4005000.0,,6.45 
251828,TRANSPORTES              ,6240000.0,20.00 ,
251828,PROVEEDORES VARIOS,4005000.0,,20.00 
251829,PROVEEDORES VARIOS,4005000.0,,46.18 
251829,COMIDAS EMPLEADOS,6292100.0,46.18 ,
251830,PROVEEDORES VARIOS,4005000.0,,10.80 
251830,COMIDAS EMPLEADOS,6292100.0,10.80 ,
251831,COMIDAS EMPLEADOS,6292100.0,24.20 ,
251831,PROVEEDORES VARIOS,4005000.0,,24.20 
251832,PROVEEDORES VARIOS,4005000.0,,24.20 
251832,COMIDAS EMPLEADOS,6292100.0,24.20 ,
251833,PROVEEDORES VARIOS,4005000.0,,40.66 
251833,ALIMENTACIÓN,6291900.0,40.66 ,
251834,COMIDAS EMPLEADOS,6292100.0,7.10 ,
251834,PROVEEDORES VARIOS,4005000.0,,7.10 
251835,PROVEEDORES VARIOS,4005000.0,,3.10 
251835,COMIDAS EMPLEADOS,6292100.0,3.10 ,
251836,PROVEEDORES VARIOS,4005000.0,,17.85 
251836,COMIDAS EMPLEADOS,6292100.0,17.85 ,
251837,PROVEEDORES VARIOS,4005000.0,,8.00 
251837,COMIDAS EMPLEADOS,6292100.0,8.00 ,
251838,PROVEEDORES VARIOS,4005000.0,,10.30 
251838,TRANSPORTES              ,6240000.0,10.30 ,
251839,TRANSPORTES              ,6240000.0,10.75 ,
251839,PROVEEDORES VARIOS,4005000.0,,10.75 
251840,PROVEEDORES VARIOS,4005000.0,,7.55 
251840,TRANSPORTES              ,6240000.0,7.55 ,
251841,TRANSPORTES              ,6240000.0,12.20 ,
251841,PROVEEDORES VARIOS,4005000.0,,12.20 
251842,PROVEEDORES VARIOS,4005000.0,,10.80 
251842,COMIDAS EMPLEADOS,6292100.0,10.80 ,
251843,PROVEEDORES VARIOS,4005000.0,,10.80 
251843,COMIDAS EMPLEADOS,6292100.0,10.80 ,
251844,PROVEEDORES VARIOS,4005000.0,,78.82 
251844,GASTOS DE VIAJE          ,6291000.0,78.82 ,
251845,TRANSPORTES              ,6240000.0,8.05 ,
251845,PROVEEDORES VARIOS,4005000.0,,8.05 
251846,TRANSPORTES              ,6240000.0,12.70 ,
251846,PROVEEDORES VARIOS,4005000.0,,12.70 
251847,PROVEEDORES VARIOS,4005000.0,,31.50 
251847,TRANSPORTES              ,6240000.0,31.50 ,
251848,GASTOS DE VIAJE          ,6291000.0,5.04 ,
251848,PROVEEDORES VARIOS,4005000.0,,5.04 
251849,GASTOS DE VIAJE          ,6291000.0,5.04 ,
251849,PROVEEDORES VARIOS,4005000.0,,5.04 
251850,PROVEEDORES VARIOS,4005000.0,,33.00 
251850,TRANSPORTES              ,6240000.0,33.00 ,
251851,PROVEEDORES VARIOS,4005000.0,,33.00 
251851,TRANSPORTES              ,6240000.0,33.00 ,
251852,TRANSPORTES              ,6240000.0,30.00 ,
251852,PROVEEDORES VARIOS,4005000.0,,30.00 
251853,PROVEEDORES VARIOS,4005000.0,,25.00 
251853,TRANSPORTES              ,6240000.0,25.00 ,
251854,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,60.20 ,
251854,PROVEEDORES VARIOS,4005000.0,,60.20 
251855,CORRAL RUBIO. JOSE ANTONIO,7050194.0,,5.000.00 
251855,HDA.P.IVA REPERCUTIDO    ,4770000.0,,1.050.00 
251855,CORRAL RUBIO. JOSE ANTONIO,4300194.0,6.050.00 ,
251856,JIMENEZ SAIZ. CARLOS,7050193.0,,5.000.00 
251856,JIMENEZ SAIZ. CARLOS,4300193.0,6.050.00 ,
251856,HDA.P.IVA REPERCUTIDO    ,4770000.0,,1.050.00 
251858,PROVEEDORES VARIOS,4005000.0,,30.40 
251858,GASTOS DE VIAJE          ,6291000.0,30.40 ,
251859,PROVEEDORES VARIOS,4005000.0,,98.30 
251859,GASTOS DE VIAJE          ,6291000.0,98.30 ,
251860,PROVEEDORES VARIOS,4005000.0,,29.19 
251860,GASTOS DE VIAJE          ,6291000.0,29.19 ,
251861,PROVEEDORES VARIOS,4005000.0,,16.30 
251861,GASTOS DE VIAJE          ,6291000.0,16.30 ,
251862,PROVEEDORES VARIOS,4005000.0,,225.00 
251862,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,225.00 ,
251863,GASTOS DE VIAJE          ,6291000.0,8.10 ,
251863,PROVEEDORES VARIOS,4005000.0,,8.10 
251864,PROVEEDORES VARIOS,4005000.0,,4.45 
251864,TRANSPORTES              ,6240000.0,4.45 ,
251865,TRANSPORTES              ,6240000.0,60.80 ,
251865,PROVEEDORES VARIOS,4005000.0,,60.80 
251866,PROVEEDORES VARIOS,4005000.0,,60.80 
251866,GASTOS DE VIAJE          ,6291000.0,60.80 ,
251867,TRANSPORTES              ,6240000.0,84.00 ,
251867,PROVEEDORES VARIOS,4005000.0,,84.00 
251868,TRANSPORTES              ,6240000.0,15.75 ,
251868,PROVEEDORES VARIOS,4005000.0,,15.75 
251869,PROVEEDORES VARIOS,4005000.0,,34.00 
251869,TRANSPORTES              ,6240000.0,34.00 ,
251870,PROVEEDORES VARIOS,4005000.0,,0.95 
251870,GASTOS DE VIAJE          ,6291000.0,0.95 ,
251872,PROVEEDORES VARIOS,4005000.0,,33.55 
251872,GASTOS DE VIAJE          ,6291000.0,33.55 ,
251873,GASTOS DE VIAJE          ,6291000.0,0.95 ,
251873,PROVEEDORES VARIOS,4005000.0,,0.95 
251874,GASTOS DE VIAJE          ,6291000.0,2.05 ,
251874,PROVEEDORES VARIOS,4005000.0,,2.05 
251875,TRANSPORTES              ,6240000.0,4.85 ,
251875,PROVEEDORES VARIOS,4005000.0,,4.85 
251876,TRANSPORTES              ,6240000.0,33.65 ,
251876,PROVEEDORES VARIOS,4005000.0,,33.65 
251877,PROVEEDORES VARIOS,4005000.0,,12.98 
251877,GASTOS DE VIAJE          ,6291000.0,12.98 ,
251878,PROVEEDORES VARIOS,4005000.0,,0.95 
251878,GASTOS DE VIAJE          ,6291000.0,0.95 ,
251879,GASTOS DE VIAJE          ,6291000.0,0.95 ,
251879,PROVEEDORES VARIOS,4005000.0,,0.95 
251880,TRANSPORTES              ,6240000.0,6.05 ,
251880,PROVEEDORES VARIOS,4005000.0,,6.05 
251881,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,45.00 ,
251881,PROVEEDORES VARIOS,4005000.0,,45.00 
251882,PROVEEDORES VARIOS,4005000.0,,175.00 
251882,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,175.00 ,
251883,PROVEEDORES VARIOS,4005000.0,,27.10 
251883,TRANSPORTES              ,6240000.0,27.10 ,
251884,GASTOS DE VIAJE          ,6291000.0,28.50 ,
251884,PROVEEDORES VARIOS,4005000.0,,28.50 
251885,PROVEEDORES VARIOS,4005000.0,,27.85 
251885,TRANSPORTES              ,6240000.0,27.85 ,
251886,PROVEEDORES VARIOS,4005000.0,,13.65 
251886,GASTOS DE VIAJE          ,6291000.0,13.65 ,
251887,PROVEEDORES VARIOS,4005000.0,,0.95 
251887,GASTOS DE VIAJE          ,6291000.0,0.95 ,
251888,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,226.00 ,
251888,PROVEEDORES VARIOS,4005000.0,,226.00 
251889,TRANSPORTES              ,6240000.0,4.00 ,
251889,PROVEEDORES VARIOS,4005000.0,,4.00 
251890,PROVEEDORES VARIOS,4005000.0,,6.25 
251890,TRANSPORTES              ,6240000.0,6.25 ,
251891,PROVEEDORES VARIOS,4005000.0,,6.90 
251891,TRANSPORTES              ,6240000.0,6.90 ,
251892,GASTOS DE VIAJE          ,6291000.0,23.00 ,
251892,PROVEEDORES VARIOS,4005000.0,,23.00 
251893,PROVEEDORES VARIOS,4005000.0,,7.00 
251893,TRANSPORTES              ,6240000.0,7.00 ,
251894,PROVEEDORES VARIOS,4005000.0,,220.00 
251894,TRANSPORTES              ,6240000.0,220.00 ,
251895,TRANSPORTES              ,6240000.0,11.75 ,
251895,PROVEEDORES VARIOS,4005000.0,,11.75 
251896,PROVEEDORES VARIOS,4005000.0,,11.70 
251896,GASTOS DE VIAJE          ,6291000.0,11.70 ,
251897,PROVEEDORES VARIOS,4005000.0,,8.10 
251897,TRANSPORTES              ,6240000.0,8.10 ,
251898,TRANSPORTES              ,6240000.0,10.85 ,
251898,PROVEEDORES VARIOS,4005000.0,,10.85 
251899,GASTOS DE VIAJE          ,6291000.0,6.20 ,
251899,PROVEEDORES VARIOS,4005000.0,,6.20 
251900,GASTOS DE VIAJE          ,6291000.0,58.00 ,
251900,PROVEEDORES VARIOS,4005000.0,,58.00 
251901,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,255.05 ,
251901,PROVEEDORES VARIOS,4005000.0,,255.05 
251902,PROVEEDORES VARIOS,4005000.0,,6.90 
251902,TRANSPORTES              ,6240000.0,6.90 ,
251903,PROVEEDORES VARIOS,4005000.0,,5.85 
251903,TRANSPORTES              ,6240000.0,5.85 ,
251904,TRANSPORTES              ,6240000.0,4.75 ,
251904,PROVEEDORES VARIOS,4005000.0,,4.75 
251905,TRANSPORTES              ,6240000.0,4.85 ,
251905,PROVEEDORES VARIOS,4005000.0,,4.85 
251906,TRANSPORTES              ,6240000.0,6.15 ,
251906,PROVEEDORES VARIOS,4005000.0,,6.15 
251907,TRANSPORTES              ,6240000.0,6.40 ,
251907,PROVEEDORES VARIOS,4005000.0,,6.40 
251908,PROVEEDORES VARIOS,4005000.0,,417.40 
251908,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,417.40 ,
251909,PROVEEDORES VARIOS,4005000.0,,9.55 
251909,TRANSPORTES              ,6240000.0,9.55 ,
251910,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,25.00 ,
251910,PROVEEDORES VARIOS,4005000.0,,25.00 
251911,GASTOS DE VIAJE          ,6291000.0,30.00 ,
251911,PROVEEDORES VARIOS,4005000.0,,30.00 
251912,PROVEEDORES VARIOS,4005000.0,,17.62 
251912,GASTOS DE VIAJE          ,6291000.0,17.62 ,
251913,GASTOS DE VIAJE          ,6291000.0,26.00 ,
251913,PROVEEDORES VARIOS,4005000.0,,26.00 
251914,TRANSPORTES              ,6240000.0,27.90 ,
251914,PROVEEDORES VARIOS,4005000.0,,27.90 
251915,PROVEEDORES VARIOS,4005000.0,,33.00 
251915,TRANSPORTES              ,6240000.0,33.00 ,
251916,PROVEEDORES VARIOS,4005000.0,,550.00 
251916,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,550.00 ,
251917,PROVEEDORES VARIOS,4005000.0,,23.10 
251917,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,23.10 ,
251918,PROVEEDORES VARIOS,4005000.0,,28.20 
251918,TRANSPORTES              ,6240000.0,28.20 ,
251919,PROVEEDORES VARIOS,4005000.0,,28.05 
251919,TRANSPORTES              ,6240000.0,28.05 ,
251920,TRANSPORTES              ,6240000.0,11.00 ,
251920,PROVEEDORES VARIOS,4005000.0,,11.00 
251921,TRANSPORTES              ,6240000.0,6.00 ,
251921,PROVEEDORES VARIOS,4005000.0,,6.00 
251922,TRANSPORTES              ,6240000.0,6.25 ,
251922,PROVEEDORES VARIOS,4005000.0,,6.25 
251923,PROVEEDORES VARIOS,4005000.0,,7.90 
251923,TRANSPORTES              ,6240000.0,7.90 ,
251924,TRANSPORTES              ,6240000.0,8.10 ,
251924,PROVEEDORES VARIOS,4005000.0,,8.10 
251925,PROVEEDORES VARIOS,4005000.0,,6.70 
251925,TRANSPORTES              ,6240000.0,6.70 ,
251926,PROVEEDORES VARIOS,4005000.0,,7.55 
251926,TRANSPORTES              ,6240000.0,7.55 ,
251927,PROVEEDORES VARIOS,4005000.0,,7.25 
251927,TRANSPORTES              ,6240000.0,7.25 ,
251928,PROVEEDORES VARIOS,4005000.0,,6.25 
251928,TRANSPORTES              ,6240000.0,6.25 ,
251929,TRANSPORTES              ,6240000.0,8.75 ,
251929,PROVEEDORES VARIOS,4005000.0,,8.75 
251930,TRANSPORTES              ,6240000.0,8.70 ,
251930,PROVEEDORES VARIOS,4005000.0,,8.70 
251931,PROVEEDORES VARIOS,4005000.0,,50.00 
251931,TRANSPORTES              ,6240000.0,50.00 ,
251932,TRANSPORTES              ,6240000.0,70.00 ,
251932,PROVEEDORES VARIOS,4005000.0,,70.00 
251933,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,107.70 ,
251933,PROVEEDORES VARIOS,4005000.0,,107.70 
251934,PROVEEDORES VARIOS,4005000.0,,9.50 
251934,TRANSPORTES              ,6240000.0,9.50 ,
251935,PROVEEDORES VARIOS,4005000.0,,33.00 
251935,TRANSPORTES              ,6240000.0,33.00 ,
251936,TRANSPORTES              ,6240000.0,33.00 ,
251936,PROVEEDORES VARIOS,4005000.0,,33.00 
251937,PROVEEDORES VARIOS,4005000.0,,5.95 
251937,TRANSPORTES              ,6240000.0,5.95 ,
251938,PROVEEDORES VARIOS,4005000.0,,170.00 
251938,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,170.00 ,
251939,TRANSPORTES              ,6240000.0,8.95 ,
251939,PROVEEDORES VARIOS,4005000.0,,8.95 
251940,PROVEEDORES VARIOS,4005000.0,,6.00 
251940,TRANSPORTES              ,6240000.0,6.00 ,
251941,TRANSPORTES              ,6240000.0,9.30 ,
251941,PROVEEDORES VARIOS,4005000.0,,9.30 
251942,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,11.10 ,
251942,PROVEEDORES VARIOS,4005000.0,,11.10 
251943,TRANSPORTES              ,6240000.0,6.35 ,
251943,PROVEEDORES VARIOS,4005000.0,,6.35 
251944,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,48.00 ,
251944,PROVEEDORES VARIOS,4005000.0,,48.00 
251945,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,68.30 ,
251945,PROVEEDORES VARIOS,4005000.0,,68.30 
251946,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,4.20 ,
