journal_entry_id,line_description,gl_account_number,amount,debit_amount,credit_amount
252108,JOSEL S.L.U.,4000187.0,186.87,186.87,0.0
252108,LA CAIXA 81270,5720700.0,-186.87,0.0,186.87
252109,LA CAIXA 81270,5720700.0,-186.87,0.0,186.87
252109,JOSEL S.L.U.,4000187.0,186.87,186.87,0.0
252110,JOSEL S.L.U.,4000187.0,186.87,186.87,0.0
252110,LA CAIXA 81270,5720700.0,-186.87,0.0,186.87
252111,LYRECO ESPAÑA..S.A.,4100111.0,397.39,397.39,0.0
252111,LA CAIXA 81270,5720700.0,-397.39,0.0,397.39
252112,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-20.5,0.0,20.5
252112,PROVEEDORES VARIOS,4005000.0,20.5,20.5,0.0
252113,PROVEEDORES VARIOS,4005000.0,29.55,29.55,0.0
252113,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-29.55,0.0,29.55
252114,PROVEEDORES VARIOS,4005000.0,9.45,9.45,0.0
252114,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-9.45,0.0,9.45
252115,PROVEEDORES VARIOS,4005000.0,5.21,5.21,0.0
252115,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-5.21,0.0,5.21
252116,PROVEEDORES VARIOS,4005000.0,5.5,5.5,0.0
252116,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-5.5,0.0,5.5
252117,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-7.05,0.0,7.05
252117,PROVEEDORES VARIOS,4005000.0,7.05,7.05,0.0
252118,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-7.6,0.0,7.6
252118,PROVEEDORES VARIOS,4005000.0,7.6,7.6,0.0
252119,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-9.65,0.0,9.65
252119,PROVEEDORES VARIOS,4005000.0,9.65,9.65,0.0
252120,PROVEEDORES VARIOS,4005000.0,173.1,173.1,0.0
252120,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-173.1,0.0,173.1
252121,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-8.8,0.0,8.8
252121,PROVEEDORES VARIOS,4005000.0,8.8,8.8,0.0
252122,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-11.55,0.0,11.55
252122,PROVEEDORES VARIOS,4005000.0,11.55,11.55,0.0
252123,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-91.5,0.0,91.5
252123,PROVEEDORES VARIOS,4005000.0,91.5,91.5,0.0
252124,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-12.05,0.0,12.05
252124,PROVEEDORES VARIOS,4005000.0,12.05,12.05,0.0
252125,PROVEEDORES VARIOS,4005000.0,141.0,141.0,0.0
252125,VISAS,5200001.0,-141.0,0.0,141.0
252126,PROVEEDORES VARIOS,4005000.0,10.75,10.75,0.0
252126,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-10.75,0.0,10.75
252127,PROVEEDORES VARIOS,4005000.0,10.25,10.25,0.0
252127,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-10.25,0.0,10.25
252128,PROVEEDORES VARIOS,4005000.0,23.8,23.8,0.0
252128,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-23.8,0.0,23.8
252129,PROVEEDORES VARIOS,4005000.0,25.7,25.7,0.0
252129,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-25.7,0.0,25.7
252130,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-5.95,0.0,5.95
252130,PROVEEDORES VARIOS,4005000.0,5.95,5.95,0.0
252131,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-5.9,0.0,5.9
252131,PROVEEDORES VARIOS,4005000.0,5.9,5.9,0.0
252132,PROVEEDORES VARIOS,4005000.0,75.0,75.0,0.0
252132,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-75.0,0.0,75.0
252133,PROVEEDORES VARIOS,4005000.0,84.0,84.0,0.0
252133,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-84.0,0.0,84.0
252134,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-24.0,0.0,24.0
252134,PROVEEDORES VARIOS,4005000.0,24.0,24.0,0.0
252135,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-12.15,0.0,12.15
252135,PROVEEDORES VARIOS,4005000.0,12.15,12.15,0.0
252136,PROVEEDORES VARIOS,4005000.0,7.1,7.1,0.0
252136,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-7.1,0.0,7.1
252137,PROVEEDORES VARIOS,4005000.0,26.25,26.25,0.0
252137,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-26.25,0.0,26.25
252138,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-5.44,0.0,5.44
252138,PROVEEDORES VARIOS,4005000.0,5.44,5.44,0.0
252139,PROVEEDORES VARIOS,4005000.0,102.3,102.3,0.0
252139,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-102.3,0.0,102.3
252140,PROVEEDORES VARIOS,4005000.0,5.45,5.45,0.0
252140,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-5.45,0.0,5.45
252141,PROVEEDORES VARIOS,4005000.0,6.15,6.15,0.0
252141,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-6.15,0.0,6.15
252142,PROVEEDORES VARIOS,4005000.0,3.45,3.45,0.0
252142,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-3.45,0.0,3.45
252143,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-13.5,0.0,13.5
252143,PROVEEDORES VARIOS,4005000.0,13.5,13.5,0.0
252144,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-7.55,0.0,7.55
252144,PROVEEDORES VARIOS,4005000.0,7.55,7.55,0.0
252145,VISAS,5200001.0,-10.95,0.0,10.95
252145,PROVEEDORES VARIOS,4005000.0,10.95,10.95,0.0
252146,VISAS,5200001.0,-5.45,0.0,5.45
252146,PROVEEDORES VARIOS,4005000.0,5.45,5.45,0.0
252147,PROVEEDORES VARIOS,4005000.0,163.0,163.0,0.0
252147,VISAS,5200001.0,-163.0,0.0,163.0
252148,PROVEEDORES VARIOS,4005000.0,9.5,9.5,0.0
252148,VISAS,5200001.0,-9.5,0.0,9.5
252149,PROVEEDORES VARIOS,4005000.0,6.65,6.65,0.0
252149,VISAS,5200001.0,-6.65,0.0,6.65
252150,PROVEEDORES VARIOS,4005000.0,10.45,10.45,0.0
252150,VISAS,5200001.0,-10.45,0.0,10.45
252151,VISAS,5200001.0,-8.3,0.0,8.3
252151,PROVEEDORES VARIOS,4005000.0,8.3,8.3,0.0
252152,PROVEEDORES VARIOS,4005000.0,8.0,8.0,0.0
252152,VISAS,5200001.0,-8.0,0.0,8.0
252153,VISAS,5200001.0,-5.8,0.0,5.8
252153,PROVEEDORES VARIOS,4005000.0,5.8,5.8,0.0
252154,VISAS,5200001.0,-7.2,0.0,7.2
252154,PROVEEDORES VARIOS,4005000.0,7.2,7.2,0.0
252155,VISAS,5200001.0,-3.6,0.0,3.6
252155,PROVEEDORES VARIOS,4005000.0,3.6,3.6,0.0
252156,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-25.25,0.0,25.25
252156,PROVEEDORES VARIOS,4005000.0,25.25,25.25,0.0
252157,PROVEEDORES VARIOS,4005000.0,6.45,6.45,0.0
252157,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-6.45,0.0,6.45
252158,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-20.0,0.0,20.0
252158,PROVEEDORES VARIOS,4005000.0,20.0,20.0,0.0
252159,PROVEEDORES VARIOS,4005000.0,46.18,46.18,0.0
252159,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-46.18,0.0,46.18
252160,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-10.8,0.0,10.8
252160,PROVEEDORES VARIOS,4005000.0,10.8,10.8,0.0
252161,PROVEEDORES VARIOS,4005000.0,24.2,24.2,0.0
252161,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-24.2,0.0,24.2
252162,PROVEEDORES VARIOS,4005000.0,24.2,24.2,0.0
252162,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-24.2,0.0,24.2
252163,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-40.66,0.0,40.66
252163,PROVEEDORES VARIOS,4005000.0,40.66,40.66,0.0
252164,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-7.1,0.0,7.1
252164,PROVEEDORES VARIOS,4005000.0,7.1,7.1,0.0
252165,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-3.1,0.0,3.1
252165,PROVEEDORES VARIOS,4005000.0,3.1,3.1,0.0
252166,PROVEEDORES VARIOS,4005000.0,17.85,17.85,0.0
252166,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-17.85,0.0,17.85
252167,PROVEEDORES VARIOS,4005000.0,8.0,8.0,0.0
252167,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-8.0,0.0,8.0
252168,PROVEEDORES VARIOS,4005000.0,10.3,10.3,0.0
252168,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-10.3,0.0,10.3
252169,PROVEEDORES VARIOS,4005000.0,10.75,10.75,0.0
252169,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-10.75,0.0,10.75
252170,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-7.55,0.0,7.55
252170,PROVEEDORES VARIOS,4005000.0,7.55,7.55,0.0
252171,PROVEEDORES VARIOS,4005000.0,12.2,12.2,0.0
252171,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-12.2,0.0,12.2
252172,PROVEEDORES VARIOS,4005000.0,10.8,10.8,0.0
252172,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-10.8,0.0,10.8
252173,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-10.8,0.0,10.8
252173,PROVEEDORES VARIOS,4005000.0,10.8,10.8,0.0
252174,PROVEEDORES VARIOS,4005000.0,78.82,78.82,0.0
252174,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-78.82,0.0,78.82
252175,PROVEEDORES VARIOS,4005000.0,8.05,8.05,0.0
252175,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-8.05,0.0,8.05
252176,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-12.7,0.0,12.7
252176,PROVEEDORES VARIOS,4005000.0,12.7,12.7,0.0
252177,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-31.5,0.0,31.5
252177,PROVEEDORES VARIOS,4005000.0,31.5,31.5,0.0
252178,PROVEEDORES VARIOS,4005000.0,5.04,5.04,0.0
252178,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-5.04,0.0,5.04
252179,PROVEEDORES VARIOS,4005000.0,5.04,5.04,0.0
252179,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-5.04,0.0,5.04
252180,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-33.0,0.0,33.0
252180,PROVEEDORES VARIOS,4005000.0,33.0,33.0,0.0
252181,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-33.0,0.0,33.0
252181,PROVEEDORES VARIOS,4005000.0,33.0,33.0,0.0
252182,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-30.0,0.0,30.0
252182,PROVEEDORES VARIOS,4005000.0,30.0,30.0,0.0
252183,PROVEEDORES VARIOS,4005000.0,25.0,25.0,0.0
252183,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-25.0,0.0,25.0
252184,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-60.2,0.0,60.2
252184,PROVEEDORES VARIOS,4005000.0,60.2,60.2,0.0
252185,PROVEEDORES VARIOS,4005000.0,30.4,30.4,0.0
252185,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-30.4,0.0,30.4
252186,PROVEEDORES VARIOS,4005000.0,98.3,98.3,0.0
252186,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-98.3,0.0,98.3
252187,PROVEEDORES VARIOS,4005000.0,29.19,29.19,0.0
252187,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-29.19,0.0,29.19
252188,PROVEEDORES VARIOS,4005000.0,16.3,16.3,0.0
252188,VISAS,5200001.0,-16.3,0.0,16.3
252189,PROVEEDORES VARIOS,4005000.0,225.0,225.0,0.0
252189,VISAS,5200001.0,-225.0,0.0,225.0
252190,VISAS,5200001.0,-8.1,0.0,8.1
252190,PROVEEDORES VARIOS,4005000.0,8.1,8.1,0.0
252191,VISAS,5200001.0,-4.45,0.0,4.45
252191,PROVEEDORES VARIOS,4005000.0,4.45,4.45,0.0
252192,PROVEEDORES VARIOS,4005000.0,6.1,6.1,0.0
252192,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-6.1,0.0,6.1
252193,VISAS,5200001.0,-60.8,0.0,60.8
252193,PROVEEDORES VARIOS,4005000.0,60.8,60.8,0.0
252194,VISAS,5200001.0,-84.0,0.0,84.0
252194,PROVEEDORES VARIOS,4005000.0,84.0,84.0,0.0
252195,VISAS,5200001.0,-15.75,0.0,15.75
252195,PROVEEDORES VARIOS,4005000.0,15.75,15.75,0.0
252196,VISAS,5200001.0,-34.0,0.0,34.0
252196,PROVEEDORES VARIOS,4005000.0,34.0,34.0,0.0
252197,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-0.95,0.0,0.95
252197,PROVEEDORES VARIOS,4005000.0,0.95,0.95,0.0
252198,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-33.55,0.0,33.55
252198,PROVEEDORES VARIOS,4005000.0,33.55,33.55,0.0
252199,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-0.95,0.0,0.95
252199,PROVEEDORES VARIOS,4005000.0,0.95,0.95,0.0
252200,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-2.05,0.0,2.05
252200,PROVEEDORES VARIOS,4005000.0,2.05,2.05,0.0
252201,VISAS,5200001.0,-4.85,0.0,4.85
252201,PROVEEDORES VARIOS,4005000.0,4.85,4.85,0.0
252202,PROVEEDORES VARIOS,4005000.0,33.65,33.65,0.0
252202,VISAS,5200001.0,-33.65,0.0,33.65
252203,VISAS,5200001.0,-12.98,0.0,12.98
252203,PROVEEDORES VARIOS,4005000.0,12.98,12.98,0.0
252204,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-0.95,0.0,0.95
252204,PROVEEDORES VARIOS,4005000.0,0.95,0.95,0.0
252205,PROVEEDORES VARIOS,4005000.0,0.95,0.95,0.0
252205,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-0.95,0.0,0.95
252206,VISAS,5200001.0,-6.05,0.0,6.05
252206,PROVEEDORES VARIOS,4005000.0,6.05,6.05,0.0
252207,VISAS,5200001.0,-45.0,0.0,45.0
252207,PROVEEDORES VARIOS,4005000.0,45.0,45.0,0.0
252208,PROVEEDORES VARIOS,4005000.0,175.0,175.0,0.0
252208,VISAS,5200001.0,-175.0,0.0,175.0
252209,VISAS,5200001.0,-27.1,0.0,27.1
252209,PROVEEDORES VARIOS,4005000.0,27.1,27.1,0.0
252210,VISAS,5200001.0,-28.5,0.0,28.5
252210,PROVEEDORES VARIOS,4005000.0,28.5,28.5,0.0
252211,VISAS,5200001.0,-27.85,0.0,27.85
252211,PROVEEDORES VARIOS,4005000.0,27.85,27.85,0.0
252212,PROVEEDORES VARIOS,4005000.0,13.65,13.65,0.0
252212,VISAS,5200001.0,-13.65,0.0,13.65
252213,VISAS,5200001.0,-0.95,0.0,0.95
252213,PROVEEDORES VARIOS,4005000.0,0.95,0.95,0.0
252214,PROVEEDORES VARIOS,4005000.0,226.0,226.0,0.0
252214,VISAS,5200001.0,-226.0,0.0,226.0
252215,PROVEEDORES VARIOS,4005000.0,4.0,4.0,0.0
252215,VISAS,5200001.0,-4.0,0.0,4.0
252216,PROVEEDORES VARIOS,4005000.0,6.25,6.25,0.0
252216,VISAS,5200001.0,-6.25,0.0,6.25
252217,PROVEEDORES VARIOS,4005000.0,6.9,6.9,0.0
252217,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-6.9,0.0,6.9
252218,VISAS,5200001.0,-23.0,0.0,23.0
252218,PROVEEDORES VARIOS,4005000.0,23.0,23.0,0.0
252219,VISAS,5200001.0,-7.0,0.0,7.0
252219,PROVEEDORES VARIOS,4005000.0,7.0,7.0,0.0
252220,VISAS,5200001.0,-220.0,0.0,220.0
252220,PROVEEDORES VARIOS,4005000.0,220.0,220.0,0.0
252221,PROVEEDORES VARIOS,4005000.0,11.75,11.75,0.0
252221,VISAS,5200001.0,-11.75,0.0,11.75
252222,PROVEEDORES VARIOS,4005000.0,11.7,11.7,0.0
252222,VISAS,5200001.0,-11.7,0.0,11.7
252223,VISAS,5200001.0,-8.1,0.0,8.1
252223,PROVEEDORES VARIOS,4005000.0,8.1,8.1,0.0
252224,VISAS,5200001.0,-10.85,0.0,10.85
252224,PROVEEDORES VARIOS,4005000.0,10.85,10.85,0.0
252225,VISAS,5200001.0,-6.2,0.0,6.2
252225,PROVEEDORES VARIOS,4005000.0,6.2,6.2,0.0
252226,PROVEEDORES VARIOS,4005000.0,58.0,58.0,0.0
252226,VISAS,5200001.0,-58.0,0.0,58.0
252227,PROVEEDORES VARIOS,4005000.0,255.05,255.05,0.0
252227,VISAS,5200001.0,-255.05,0.0,255.05
252228,VISAS,5200001.0,-6.9,0.0,6.9
252228,PROVEEDORES VARIOS,4005000.0,6.9,6.9,0.0
252229,VISAS,5200001.0,-5.85,0.0,5.85
252229,PROVEEDORES VARIOS,4005000.0,5.85,5.85,0.0
252230,VISAS,5200001.0,-4.75,0.0,4.75
252230,PROVEEDORES VARIOS,4005000.0,4.75,4.75,0.0
252231,PROVEEDORES VARIOS,4005000.0,4.85,4.85,0.0
252231,VISAS,5200001.0,-4.85,0.0,4.85
252232,PROVEEDORES VARIOS,4005000.0,6.15,6.15,0.0
252232,VISAS,5200001.0,-6.15,0.0,6.15
252233,PROVEEDORES VARIOS,4005000.0,6.4,6.4,0.0
252233,VISAS,5200001.0,-6.4,0.0,6.4
252234,PROVEEDORES VARIOS,4005000.0,417.4,417.4,0.0
252234,VISAS,5200001.0,-417.4,0.0,417.4
252235,VISAS,5200001.0,-9.55,0.0,9.55
252235,PROVEEDORES VARIOS,4005000.0,9.55,9.55,0.0
252236,VISAS,5200001.0,-25.0,0.0,25.0
252236,PROVEEDORES VARIOS,4005000.0,25.0,25.0,0.0
252237,PROVEEDORES VARIOS,4005000.0,30.0,30.0,0.0
252237,VISAS,5200001.0,-30.0,0.0,30.0
252238,VISAS,5200001.0,-17.62,0.0,17.62
252238,PROVEEDORES VARIOS,4005000.0,17.62,17.62,0.0
252239,VISAS,5200001.0,-26.0,0.0,26.0
252239,PROVEEDORES VARIOS,4005000.0,26.0,26.0,0.0
252240,PROVEEDORES VARIOS,4005000.0,27.9,27.9,0.0
252240,VISAS,5200001.0,-27.9,0.0,27.9
252241,VISAS,5200001.0,-33.0,0.0,33.0
252241,PROVEEDORES VARIOS,4005000.0,33.0,33.0,0.0
252242,VISAS,5200001.0,-550.0,0.0,550.0
252242,PROVEEDORES VARIOS,4005000.0,550.0,550.0,0.0
252243,PROVEEDORES VARIOS,4005000.0,23.1,23.1,0.0
252243,VISAS,5200001.0,-23.1,0.0,23.1
252244,PROVEEDORES VARIOS,4005000.0,28.2,28.2,0.0
252244,VISAS,5200001.0,-28.2,0.0,28.2
252245,PROVEEDORES VARIOS,4005000.0,28.05,28.05,0.0
252245,VISAS,5200001.0,-28.05,0.0,28.05
252246,VISAS,5200001.0,-11.0,0.0,11.0
252246,PROVEEDORES VARIOS,4005000.0,11.0,11.0,0.0
252247,PROVEEDORES VARIOS,4005000.0,6.0,6.0,0.0
252247,VISAS,5200001.0,-6.0,0.0,6.0
252248,VISAS,5200001.0,-6.25,0.0,6.25
252248,PROVEEDORES VARIOS,4005000.0,6.25,6.25,0.0
252249,VISAS,5200001.0,-7.9,0.0,7.9
252249,PROVEEDORES VARIOS,4005000.0,7.9,7.9,0.0
252250,PROVEEDORES VARIOS,4005000.0,8.1,8.1,0.0
252250,VISAS,5200001.0,-8.1,0.0,8.1
252251,VISAS,5200001.0,-6.7,0.0,6.7
252251,PROVEEDORES VARIOS,4005000.0,6.7,6.7,0.0
252252,PROVEEDORES VARIOS,4005000.0,7.55,7.55,0.0
252252,VISAS,5200001.0,-7.55,0.0,7.55
252253,PROVEEDORES VARIOS,4005000.0,7.25,7.25,0.0
252253,VISAS,5200001.0,-7.25,0.0,7.25
252254,PROVEEDORES VARIOS,4005000.0,6.25,6.25,0.0
252254,VISAS,5200001.0,-6.25,0.0,6.25
252255,PROVEEDORES VARIOS,4005000.0,8.75,8.75,0.0
252255,VISAS,5200001.0,-8.75,0.0,8.75
252256,PROVEEDORES VARIOS,4005000.0,8.7,8.7,0.0
252256,VISAS,5200001.0,-8.7,0.0,8.7
252257,PROVEEDORES VARIOS,4005000.0,50.0,50.0,0.0
252257,VISAS,5200001.0,-50.0,0.0,50.0
252258,PROVEEDORES VARIOS,4005000.0,70.0,70.0,0.0
252258,VISAS,5200001.0,-70.0,0.0,70.0
252259,PROVEEDORES VARIOS,4005000.0,107.7,107.7,0.0
252259,VISAS,5200001.0,-107.7,0.0,107.7
252260,VISAS,5200001.0,-9.5,0.0,9.5
252260,PROVEEDORES VARIOS,4005000.0,9.5,9.5,0.0
252261,PROVEEDORES VARIOS,4005000.0,33.0,33.0,0.0
252261,VISAS,5200001.0,-33.0,0.0,33.0
252262,VISAS,5200001.0,-33.0,0.0,33.0
252262,PROVEEDORES VARIOS,4005000.0,33.0,33.0,0.0
252263,PROVEEDORES VARIOS,4005000.0,5.95,5.95,0.0
252263,VISAS,5200001.0,-5.95,0.0,5.95
252264,VISAS,5200001.0,-170.0,0.0,170.0
252264,PROVEEDORES VARIOS,4005000.0,170.0,170.0,0.0
252265,VISAS,5200001.0,-8.95,0.0,8.95
252265,PROVEEDORES VARIOS,4005000.0,8.95,8.95,0.0
252266,VISAS,5200001.0,-6.0,0.0,6.0
252266,PROVEEDORES VARIOS,4005000.0,6.0,6.0,0.0
252267,VISAS,5200001.0,-9.3,0.0,9.3
252267,PROVEEDORES VARIOS,4005000.0,9.3,9.3,0.0
252268,VISAS,5200001.0,-11.1,0.0,11.1
252268,PROVEEDORES VARIOS,4005000.0,11.1,11.1,0.0
252269,PROVEEDORES VARIOS,4005000.0,6.35,6.35,0.0
252269,VISAS,5200001.0,-6.35,0.0,6.35
252270,VISAS,5200001.0,-48.0,0.0,48.0
252270,PROVEEDORES VARIOS,4005000.0,48.0,48.0,0.0
252271,PROVEEDORES VARIOS,4005000.0,68.3,68.3,0.0
252271,VISAS,5200001.0,-68.3,0.0,68.3
252272,VISAS,5200001.0,-4.2,0.0,4.2
252272,PROVEEDORES VARIOS,4005000.0,4.2,4.2,0.0
252273,PROVEEDORES VARIOS,4005000.0,6.0,6.0,0.0
252273,VISAS,5200001.0,-6.0,0.0,6.0
252274,PROVEEDORES VARIOS,4005000.0,6.0,6.0,0.0
252274,VISAS,5200001.0,-6.0,0.0,6.0
252275,PROVEEDORES VARIOS,4005000.0,6.5,6.5,0.0
252275,VISAS,5200001.0,-6.5,0.0,6.5
252276,VISAS,5200001.0,-5.7,0.0,5.7
252276,PROVEEDORES VARIOS,4005000.0,5.7,5.7,0.0
252277,PROVEEDORES VARIOS,4005000.0,10.0,10.0,0.0
252277,VISAS,5200001.0,-10.0,0.0,10.0
252278,VISAS,5200001.0,-19.0,0.0,19.0
252278,PROVEEDORES VARIOS,4005000.0,19.0,19.0,0.0
252279,PROVEEDORES VARIOS,4005000.0,5.2,5.2,0.0
252279,VISAS,5200001.0,-5.2,0.0,5.2
252280,VISAS,5200001.0,-4.7,0.0,4.7
252280,PROVEEDORES VARIOS,4005000.0,4.7,4.7,0.0
252281,VISAS,5200001.0,-5.0,0.0,5.0
252281,PROVEEDORES VARIOS,4005000.0,5.0,5.0,0.0
252282,VISAS,5200001.0,-5.5,0.0,5.5
252282,PROVEEDORES VARIOS,4005000.0,5.5,5.5,0.0
252283,PROVEEDORES VARIOS,4005000.0,6.85,6.85,0.0
252283,VISAS,5200001.0,-6.85,0.0,6.85
252284,PROVEEDORES VARIOS,4005000.0,8.05,8.05,0.0
252284,VISAS,5200001.0,-8.05,0.0,8.05
252285,PROVEEDORES VARIOS,4005000.0,14.55,14.55,0.0
252285,VISAS,5200001.0,-14.55,0.0,14.55
252286,VISAS,5200001.0,-11.2,0.0,11.2
252286,PROVEEDORES VARIOS,4005000.0,11.2,11.2,0.0
252287,PROVEEDORES VARIOS,4005000.0,6.75,6.75,0.0
252287,VISAS,5200001.0,-6.75,0.0,6.75
252288,VISAS,5200001.0,-6.9,0.0,6.9
252288,PROVEEDORES VARIOS,4005000.0,6.9,6.9,0.0
252289,PROVEEDORES VARIOS,4005000.0,6.3,6.3,0.0
252289,VISAS,5200001.0,-6.3,0.0,6.3
252290,PROVEEDORES VARIOS,4005000.0,5.6,5.6,0.0
252290,VISAS,5200001.0,-5.6,0.0,5.6
252291,PROVEEDORES VARIOS,4005000.0,8.2,8.2,0.0
252291,VISAS,5200001.0,-8.2,0.0,8.2
252292,VISAS,5200001.0,-7.5,0.0,7.5
252292,PROVEEDORES VARIOS,4005000.0,7.5,7.5,0.0
252293,PROVEEDORES VARIOS,4005000.0,13.0,13.0,0.0
252293,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-13.0,0.0,13.0
252294,VISAS,5200001.0,-185.0,0.0,185.0
252294,PROVEEDORES VARIOS,4005000.0,185.0,185.0,0.0
252295,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-7.1,0.0,7.1
252295,PROVEEDORES VARIOS,4005000.0,7.1,7.1,0.0
252296,PROVEEDORES VARIOS,4005000.0,7.85,7.85,0.0
252296,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-7.85,0.0,7.85
252297,CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009.0,-33.0,0.0,33.0
252297,PROVEEDORES VARIOS,4005000.0,33.0,33.0,0.0
252298,VISAS,5200001.0,-4.3,0.0,4.3
252298,PROVEEDORES VARIOS,4005000.0,4.3,4.3,0.0
252299,PROVEEDORES VARIOS,4005000.0,5.1,5.1,0.0
