Soc.,Cta.alt.,N� doc.,Ce.coste,A�o,Period,Clase doc.,Lib.mayor,D/H,Cliente,CT,BP,VP,Doc.comp.,Importe ML,Mon.,Importe,Importe,Mon.,Importe ML,Mon.,Mon.,FechaEntr,Cantidad,UMB,Nombre del usuario
0B62,465003,2000000266,,2024,9,ZP,423000,S,,25,,N,2000000266,1.130.48,EUR,1.130.48,1.130.48,EUR,1.130.48,EUR,EUR,18/09/2024,0.000,,W120739
0B62,465003,2000000279,,2024,10,ZP,423000,S,,25,,N,2000000279,1.820.73,EUR,1.820.73,1.820.73,EUR,1.820.73,EUR,EUR,09/10/2024,0.000,,W120739
0B62,465003,2000000281,,2024,10,ZP,423000,S,,25,,N,2000000281,4.219.20,EUR,4.219.20,4.219.20,EUR,4.219.20,EUR,EUR,17/10/2024,0.000,,W120739
0B62,465003,2000000282,,2024,10,ZP,423000,S,,25,,N,2000000282,96.60,EUR,96.60,96.60,EUR,96.60,EUR,EUR,17/10/2024,0.000,,W120739
0B62,465003,2000000291,,2024,10,ZP,423000,S,,25,,N,2000000291,15.80,EUR,15.80,15.80,EUR,15.80,EUR,EUR,25/10/2024,0.000,,W120739
0B62,465003,2000000296,,2024,11,ZP,423000,S,,25,,N,2000000296,28.25,EUR,28.25,28.25,EUR,28.25,EUR,EUR,07/11/2024,0.000,,W120739
0B62,465003,2000000297,,2024,11,ZP,423000,S,,25,,N,2000000297,1.038.57,EUR,1.038.57,1.038.57,EUR,1.038.57,EUR,EUR,07/11/2024,0.000,,W120739
0B62,465003,2000000300,,2024,11,ZP,423000,S,,25,,,2000000304,718.69,EUR,718.69,718.69,EUR,718.69,EUR,EUR,19/11/2024,0.000,,W120739
0B62,465003,2000000301,,2024,11,ZP,423000,S,,25,,,2000000305,1.178.17,EUR,1.178.17,1.178.17,EUR,1.178.17,EUR,EUR,19/11/2024,0.000,,W120739
0B62,465003,2000000304,,2024,11,ZP,423000,H,,35,,,2000000304,-718.69,EUR,-718.69,718.69,EUR,718.69,EUR,EUR,21/11/2024,0.000,,W120739
0B62,465003,2000000305,,2024,11,ZP,423000,H,,35,,,2000000305,-1.178.17,EUR,-1.178.17,1.178.17,EUR,1.178.17,EUR,EUR,21/11/2024,0.000,,W120739
0B62,465003,2000000308,,2024,11,ZP,423000,S,,25,,N,2000000308,718.69,EUR,718.69,718.69,EUR,718.69,EUR,EUR,21/11/2024,0.000,,W120739
0B62,465003,2000000309,,2024,11,ZP,423000,S,,25,,N,2000000309,1.178.17,EUR,1.178.17,1.178.17,EUR,1.178.17,EUR,EUR,21/11/2024,0.000,,W120739
0B62,465003,2000000319,,2024,11,ZP,423000,S,,25,,N,2000000319,285.12,EUR,285.12,285.12,EUR,285.12,EUR,EUR,27/11/2024,0.000,,W120739
0B62,465003,2000000330,,2024,12,ZP,423000,S,,25,,,2000000338,3.229.33,EUR,3.229.33,3.229.33,EUR,3.229.33,EUR,EUR,24/12/2024,0.000,,W195003
0B62,465003,2000000331,,2024,12,ZP,423000,S,,25,,,2000000339,708.19,EUR,708.19,708.19,EUR,708.19,EUR,EUR,24/12/2024,0.000,,W195003
0B62,465003,2000000332,,2024,12,ZP,423000,S,,25,,,2000000340,28.69,EUR,28.69,28.69,EUR,28.69,EUR,EUR,24/12/2024,0.000,,W195003
0B62,465003,2000000338,,2024,12,ZP,423000,H,,35,,,2000000338,-3.229.33,EUR,-3.229.33,3.229.33,EUR,3.229.33,EUR,EUR,03/01/2025,0.000,,W132996
0B62,465003,2000000339,,2024,12,ZP,423000,H,,35,,,2000000339,-708.19,EUR,-708.19,708.19,EUR,708.19,EUR,EUR,03/01/2025,0.000,,W132996
0B62,465003,2000000340,,2024,12,ZP,423000,H,,35,,,2000000340,-28.69,EUR,-28.69,28.69,EUR,28.69,EUR,EUR,03/01/2025,0.000,,W132996
0B62,472000,100000431,,2024,1,SA,445602,H,,50,,,,-118.31,EUR,-118.31,118.31,EUR,118.31,EUR,EUR,31/01/2024,0.000,,W128794
0B62,472000,100000472,,2024,2,SA,445602,H,,50,,,,-40.65,EUR,-40.65,40.65,EUR,40.65,EUR,EUR,27/02/2024,0.000,,W128794
0B62,472000,100000603,,2024,4,SA,445602,H,,50,,,,-179.63,EUR,-179.63,179.63,EUR,179.63,EUR,EUR,02/05/2024,0.000,,W128794
0B62,472000,100000658,,2024,5,SA,445602,H,,50,,,,-152.87,EUR,-152.87,152.87,EUR,152.87,EUR,EUR,31/05/2024,0.000,,W191062
0B62,472000,100000717,,2024,6,SA,445602,H,,50,,,,-199.67,EUR,-199.67,199.67,EUR,199.67,EUR,EUR,27/06/2024,0.000,,W191062
0B62,472000,100000759,,2024,7,SA,445602,H,,50,,,,-245.30,EUR,-245.30,245.30,EUR,245.30,EUR,EUR,27/07/2024,0.000,,W191062
0B62,472000,100000829,,2024,8,SA,445602,H,,50,,,,-194.76,EUR,-194.76,194.76,EUR,194.76,EUR,EUR,27/08/2024,0.000,,W191062
0B62,472000,100000880,,2024,9,SA,445602,H,,50,,,,-169.63,EUR,-169.63,169.63,EUR,169.63,EUR,EUR,26/09/2024,0.000,,W191062
0B62,472000,100000941,,2024,10,SA,445602,H,,50,,,,-190.06,EUR,-190.06,190.06,EUR,190.06,EUR,EUR,26/10/2024,0.000,,W191062
0B62,472000,100001075,,2024,11,SA,445602,H,,50,,,,-205.92,EUR,-205.92,205.92,EUR,205.92,EUR,EUR,27/11/2024,0.000,,W191062
0B62,472000,100001133,,2024,12,SA,445602,H,,50,,,,-191.70,EUR,-191.70,191.70,EUR,191.70,EUR,EUR,26/12/2024,0.000,,W191062
0B62,472000,100001133,,2024,12,SA,445602,H,,50,,,,-21.288.03,EUR,-21.288.03,21.288.03,EUR,21.288.03,EUR,EUR,26/12/2024,0.000,,W191062
0B62,472002,100000431,,2024,1,SA,445620,H,,50,,,,-20.199.38,EUR,-20.199.38,20.199.38,EUR,20.199.38,EUR,EUR,31/01/2024,0.000,,W128794
0B62,472002,100000472,,2024,2,SA,445620,H,,50,,,,-12.785.65,EUR,-12.785.65,12.785.65,EUR,12.785.65,EUR,EUR,27/02/2024,0.000,,W128794
0B62,472002,100000534,,2024,3,SA,445620,H,,50,,,,-26.758.88,EUR,-26.758.88,26.758.88,EUR,26.758.88,EUR,EUR,26/03/2024,0.000,,W128794
0B62,472002,100000603,,2024,4,SA,445620,H,,50,,,,-29.558.95,EUR,-29.558.95,29.558.95,EUR,29.558.95,EUR,EUR,02/05/2024,0.000,,W128794
0B62,472002,100000658,,2024,5,SA,445620,H,,50,,,,-17.960.58,EUR,-17.960.58,17.960.58,EUR,17.960.58,EUR,EUR,31/05/2024,0.000,,W191062
0B62,472002,100000717,,2024,6,SA,445620,H,,50,,,,-31.222.75,EUR,-31.222.75,31.222.75,EUR,31.222.75,EUR,EUR,27/06/2024,0.000,,W191062
0B62,472002,100000759,,2024,7,SA,445620,H,,50,,,,-24.356.92,EUR,-24.356.92,24.356.92,EUR,24.356.92,EUR,EUR,27/07/2024,0.000,,W191062
0B62,472002,100000829,,2024,8,SA,445620,H,,50,,,,-20.112.61,EUR,-20.112.61,20.112.61,EUR,20.112.61,EUR,EUR,27/08/2024,0.000,,W191062
0B62,472002,100000880,,2024,9,SA,445620,H,,50,,,,-17.913.50,EUR,-17.913.50,17.913.50,EUR,17.913.50,EUR,EUR,26/09/2024,0.000,,W191062
0B62,472002,100000941,,2024,10,SA,445620,H,,50,,,,-36.877.51,EUR,-36.877.51,36.877.51,EUR,36.877.51,EUR,EUR,26/10/2024,0.000,,W191062
0B62,472002,100001075,,2024,11,SA,445620,H,,50,,,,-30.370.92,EUR,-30.370.92,30.370.92,EUR,30.370.92,EUR,EUR,27/11/2024,0.000,,W191062
0B62,472002,1700000007,,2024,2,KG,445620,H,,50,,,,-27.58,EUR,-27.58,27.58,EUR,27.58,EUR,EUR,31/01/2024,0.000,,WF-BATCH
0B62,472002,1900000117,,2024,1,KR,445620,S,,40,,,,18.858.14,EUR,18.858.14,18.858.14,EUR,18.858.14,EUR,EUR,16/01/2024,0.000,,WF-BATCH
0B62,472002,1900000119,,2024,2,KR,445620,S,,40,,,,27.58,EUR,27.58,27.58,EUR,27.58,EUR,EUR,31/01/2024,0.000,,WF-BATCH
0B62,472002,1900000120,,2024,2,KR,445620,S,,40,,,,36.46,EUR,36.46,36.46,EUR,36.46,EUR,EUR,31/01/2024,0.000,,WF-BATCH
0B62,472002,1900000121,,2024,2,KR,445620,S,,40,,,,49.55,EUR,49.55,49.55,EUR,49.55,EUR,EUR,31/01/2024,0.000,,WF-BATCH
0B62,472002,1900000125,,2024,2,KR,445620,S,,40,,,,7.475.58,EUR,7.475.58,7.475.58,EUR,7.475.58,EUR,EUR,14/02/2024,0.000,,WF-BATCH
0B62,472002,1900000126,,2024,2,KR,445620,S,,40,,,,4.501.70,EUR,4.501.70,4.501.70,EUR,4.501.70,EUR,EUR,16/02/2024,0.000,,WF-BATCH
0B62,472002,1900000128,,2024,2,KR,445620,S,,40,,,,65.49,EUR,65.49,65.49,EUR,65.49,EUR,EUR,23/02/2024,0.000,,WF-BATCH
0B62,472002,1900000129,,2024,2,KR,445620,S,,40,,,,19.05,EUR,19.05,19.05,EUR,19.05,EUR,EUR,23/02/2024,0.000,,WF-BATCH
0B62,472002,1900000130,,2024,2,KR,445620,S,,40,,,,77.09,EUR,77.09,77.09,EUR,77.09,EUR,EUR,23/02/2024,0.000,,WF-BATCH
0B62,472002,1900000133,,2024,3,KR,445620,S,,40,,,,23.262.34,EUR,23.262.34,23.262.34,EUR,23.262.34,EUR,EUR,14/03/2024,0.000,,WF-BATCH
0B62,472002,1900000135,,2024,3,KR,445620,S,,40,,,,19.17,EUR,19.17,19.17,EUR,19.17,EUR,EUR,20/03/2024,0.000,,WF-BATCH
0B62,472002,1900000136,,2024,3,KR,445620,S,,40,,,,14.03,EUR,14.03,14.03,EUR,14.03,EUR,EUR,20/03/2024,0.000,,WF-BATCH
0B62,472002,1900000137,,2024,3,KR,445620,S,,40,,,,15.43,EUR,15.43,15.43,EUR,15.43,EUR,EUR,20/03/2024,0.000,,WF-BATCH
0B62,472002,1900000138,,2024,3,KR,445620,S,,40,,,,23.37,EUR,23.37,23.37,EUR,23.37,EUR,EUR,20/03/2024,0.000,,WF-BATCH
0B62,472002,1900000139,,2024,3,KR,445620,S,,40,,,,37.40,EUR,37.40,37.40,EUR,37.40,EUR,EUR,22/03/2024,0.000,,WF-BATCH
0B62,472002,1900000141,,2024,3,KR,445620,S,,40,,,,20.10,EUR,20.10,20.10,EUR,20.10,EUR,EUR,22/03/2024,0.000,,WF-BATCH
0B62,472002,1900000142,,2024,3,KR,445620,S,,40,,,,22.44,EUR,22.44,22.44,EUR,22.44,EUR,EUR,22/03/2024,0.000,,WF-BATCH
0B62,472002,1900000143,,2024,3,KR,445620,S,,40,,,,8.42,EUR,8.42,8.42,EUR,8.42,EUR,EUR,22/03/2024,0.000,,WF-BATCH
0B62,472002,1900000144,,2024,3,KR,445620,S,,40,,,,21.51,EUR,21.51,21.51,EUR,21.51,EUR,EUR,22/03/2024,0.000,,WF-BATCH
0B62,472002,1900000145,,2024,3,KR,445620,S,,40,,,,120.51,EUR,120.51,120.51,EUR,120.51,EUR,EUR,22/03/2024,0.000,,WF-BATCH
0B62,472002,1900000146,,2024,3,KR,445620,S,,40,,,,13.56,EUR,13.56,13.56,EUR,13.56,EUR,EUR,22/03/2024,0.000,,WF-BATCH
0B62,472002,1900000147,,2024,3,KR,445620,S,,40,,,,27.58,EUR,27.58,27.58,EUR,27.58,EUR,EUR,22/03/2024,0.000,,WF-BATCH
0B62,472002,1900000149,,2024,3,KR,445620,S,,40,,,,33.067.61,EUR,33.067.61,33.067.61,EUR,33.067.61,EUR,EUR,27/03/2024,0.000,,WF-BATCH
0B62,472002,1900000152,,2024,4,KR,445620,S,,40,,,,18.990.54,EUR,18.990.54,18.990.54,EUR,18.990.54,EUR,EUR,15/04/2024,0.000,,WF-BATCH
0B62,472002,1900000154,,2024,4,KR,445620,S,,40,,,,34.13,EUR,34.13,34.13,EUR,34.13,EUR,EUR,22/04/2024,0.000,,WF-BATCH
0B62,472002,1900000155,,2024,4,KR,445620,S,,40,,,,25.71,EUR,25.71,25.71,EUR,25.71,EUR,EUR,22/04/2024,0.000,,WF-BATCH
0B62,472002,1900000157,,2024,4,KR,445620,S,,40,,,,66.19,EUR,66.19,66.19,EUR,66.19,EUR,EUR,24/04/2024,0.000,,WF-BATCH
0B62,472002,1900000159,,2024,5,KR,445620,S,,40,,,,16.36,EUR,16.36,16.36,EUR,16.36,EUR,EUR,08/05/2024,0.000,,WF-BATCH
0B62,472002,1900000161,,2024,5,KR,445620,S,,40,,,,18.70,EUR,18.70,18.70,EUR,18.70,EUR,EUR,08/05/2024,0.000,,WF-BATCH
0B62,472002,1900000163,,2024,5,KR,445620,S,,40,,,,17.067.37,EUR,17.067.37,17.067.37,EUR,17.067.37,EUR,EUR,20/05/2024,0.000,,WF-BATCH
0B62,472002,1900000165,,2024,5,KR,445620,S,,40,,,,64.40,EUR,64.40,64.40,EUR,64.40,EUR,EUR,23/05/2024,0.000,,WF-BATCH
0B62,472002,1900000169,,2024,6,KR,445620,S,,40,,,,21.731.47,EUR,21.731.47,21.731.47,EUR,21.731.47,EUR,EUR,26/06/2024,0.000,,WF-BATCH
0B62,472002,1900000170,,2024,7,KR,445620,S,,40,,,,77.80,EUR,77.80,77.80,EUR,77.80,EUR,EUR,23/07/2024,0.000,,WF-BATCH
0B62,472002,1900000171,,2024,7,KR,445620,S,,40,,,,81.43,EUR,81.43,81.43,EUR,81.43,EUR,EUR,23/07/2024,0.000,,WF-BATCH
0B62,472002,1900000172,,2024,7,KR,445620,S,,40,,,,22.648.06,EUR,22.648.06,22.648.06,EUR,22.648.06,EUR,EUR,24/07/2024,0.000,,WF-BATCH
0B62,472002,1900000173,,2024,8,KR,445620,S,,40,,,,19.436.61,EUR,19.436.61,19.436.61,EUR,19.436.61,EUR,EUR,12/08/2024,0.000,,WF-BATCH
0B62,472002,1900000174,,2024,8,KR,445620,S,,40,,,,72.23,EUR,72.23,72.23,EUR,72.23,EUR,EUR,23/08/2024,0.000,,WF-BATCH
0B62,472002,1900000175,,2024,9,KR,445620,S,,40,,,,17.456.20,EUR,17.456.20,17.456.20,EUR,17.456.20,EUR,EUR,18/09/2024,0.000,,WF-BATCH
0B62,472002,1900000176,,2024,9,KR,445620,S,,40,,,,64.23,EUR,64.23,64.23,EUR,64.23,EUR,EUR,24/09/2024,0.000,,WF-BATCH
0B62,472002,1900000177,,2024,10,KR,445620,S,,40,,,,20.373.13,EUR,20.373.13,20.373.13,EUR,20.373.13,EUR,EUR,08/10/2024,0.000,,WF-BATCH
0B62,472002,1900000178,,2024,10,KR,445620,S,,40,,,,71.23,EUR,71.23,71.23,EUR,71.23,EUR,EUR,21/10/2024,0.000,,WF-BATCH
0B62,472002,1900000179,,2024,11,KR,445620,S,,40,,,,22.648.50,EUR,22.648.50,22.648.50,EUR,22.648.50,EUR,EUR,19/11/2024,0.000,,WF-BATCH
0B62,472002,1900000180,,2024,11,KR,445620,S,,40,,,,84.51,EUR,84.51,84.51,EUR,84.51,EUR,EUR,22/11/2024,0.000,,WF-BATCH
0B62,472002,1900000181,,2024,12,KR,445620,S,,40,,,,20.744.44,EUR,20.744.44,20.744.44,EUR,20.744.44,EUR,EUR,10/12/2024,0.000,,WF-BATCH
0B62,472002,1900000182,,2024,12,KR,445620,S,,40,,,,74.41,EUR,74.41,74.41,EUR,74.41,EUR,EUR,23/12/2024,0.000,,WF-BATCH
0B62,472002,4100000053,,2024,1,RE,445620,S,,40,,,,416.59,EUR,416.59,416.59,EUR,416.59,EUR,EUR,04/01/2024,0.000,,WF-BATCH
0B62,472002,4100000054,,2024,1,RE,445620,S,,40,,,,162.68,EUR,162.68,162.68,EUR,162.68,EUR,EUR,04/01/2024,0.000,,WF-BATCH
0B62,472002,4100000055,,2024,1,RE,445620,S,,40,,,,414.21,EUR,414.21,414.21,EUR,414.21,EUR,EUR,04/01/2024,0.000,,WF-BATCH
0B62,472002,4100000065,,2024,1,RE,445620,S,,40,,,,173.88,EUR,173.88,173.88,EUR,173.88,EUR,EUR,23/01/2024,0.000,,EXPLOIT$U
0B62,472002,4100000066,,2024,1,RE,445620,S,,40,,,,173.88,EUR,173.88,173.88,EUR,173.88,EUR,EUR,23/01/2024,0.000,,EXPLOIT$U
0B62,472002,4100000068,,2024,2,RE,445620,S,,40,,,,418.60,EUR,418.60,418.60,EUR,418.60,EUR,EUR,02/02/2024,0.000,,WF-BATCH
0B62,472002,4100000071,,2024,2,RE,445620,S,,40,,,,0.40,EUR,0.40,0.40,EUR,0.40,EUR,EUR,05/02/2024,0.000,,WF-BATCH
0B62,472002,4100000072,,2024,2,RE,445620,S,,40,,,,1.06,EUR,1.06,1.06,EUR,1.06,EUR,EUR,05/02/2024,0.000,,WF-BATCH
0B62,472002,4100000073,,2024,2,RE,445620,S,,40,,,,1.06,EUR,1.06,1.06,EUR,1.06,EUR,EUR,05/02/2024,0.000,,EXPLOIT$U
0B62,472002,4100000074,,2024,2,RE,445620,S,,40,,,,0.91,EUR,0.91,0.91,EUR,0.91,EUR,EUR,14/02/2024,0.000,,WF-BATCH
0B62,472002,4100000075,,2024,2,RE,445620,S,,40,,,,0.91,EUR,0.91,0.91,EUR,0.91,EUR,EUR,14/02/2024,0.000,,WF-BATCH
0B62,472002,4100000076,,2024,2,RE,445620,S,,40,,,,1.03,EUR,1.03,1.03,EUR,1.03,EUR,EUR,14/02/2024,0.000,,EXPLOIT$U
0B62,472002,4100000077,,2024,2,RE,445620,S,,40,,,,89.69,EUR,89.69,89.69,EUR,89.69,EUR,EUR,14/02/2024,0.000,,WF-BATCH
0B62,472002,4100000078,,2024,2,RE,445620,S,,40,,,,47.07,EUR,47.07,47.07,EUR,47.07,EUR,EUR,19/02/2024,0.000,,WF-BATCH
0B62,472002,4100000085,,2024,3,RE,445620,S,,40,,,,414.00,EUR,414.00,414.00,EUR,414.00,EUR,EUR,19/03/2024,0.000,,WF-BATCH
0B62,472002,4100000093,,2024,3,RE,445620,S,,40,,,,2.739.02,EUR,2.739.02,2.739.02,EUR,2.739.02,EUR,EUR,22/03/2024,0.000,,WF-BATCH
0B62,472002,4100000095,,2024,4,RE,445620,S,,40,,,,414.00,EUR,414.00,414.00,EUR,414.00,EUR,EUR,03/04/2024,0.000,,WF-BATCH
0B62,472002,4100000096,,2024,4,RE,445620,S,,40,,,,182.62,EUR,182.62,182.62,EUR,182.62,EUR,EUR,03/04/2024,0.000,,EXPLOIT$U
0B62,472002,4100000097,,2024,4,RE,445620,S,,40,,,,182.62,EUR,182.62,182.62,EUR,182.62,EUR,EUR,03/04/2024,0.000,,EXPLOIT$U
0B62,472002,4100000098,,2024,4,RE,445620,S,,40,,,,182.62,EUR,182.62,182.62,EUR,182.62,EUR,EUR,03/04/2024,0.000,,EXPLOIT$U
0B62,472002,4100000099,,2024,4,RE,445620,S,,40,,,,182.62,EUR,182.62,182.62,EUR,182.62,EUR,EUR,03/04/2024,0.000,,EXPLOIT$U
0B62,472002,4100000101,,2024,4,RE,445620,S,,40,,,,5.934.02,EUR,5.934.02,5.934.02,EUR,5.934.02,EUR,EUR,04/04/2024,0.000,,EXPLOIT$U
0B62,472002,4100000102,,2024,4,RE,445620,S,,40,,,,1.412.98,EUR,1.412.98,1.412.98,EUR,1.412.98,EUR,EUR,05/04/2024,0.000,,WF-BATCH
0B62,472002,4100000103,,2024,4,RE,445620,S,,40,,,,1.821.93,EUR,1.821.93,1.821.93,EUR,1.821.93,EUR,EUR,05/04/2024,0.000,,EXPLOIT$U
0B62,472002,4100000104,,2024,4,KC,445620,H,,50,,,,-13.92,EUR,-13.92,13.92,EUR,13.92,EUR,EUR,08/04/2024,0.000,,WF-BATCH
0B62,472002,4100000105,,2024,4,RE,445620,S,,40,,,,33.60,EUR,33.60,33.60,EUR,33.60,EUR,EUR,08/04/2024,0.000,,WF-BATCH
0B62,472002,4100000106,,2024,4,RE,445620,S,,40,,,,104.74,EUR,104.74,104.74,EUR,104.74,EUR,EUR,08/04/2024,0.000,,EXPLOIT$U
0B62,472002,4100000113,,2024,4,RE,445620,S,,40,,,,4.55,EUR,4.55,4.55,EUR,4.55,EUR,EUR,17/04/2024,0.000,,WF-BATCH
0B62,472002,4100000115,,2024,5,RE,445620,S,,40,,,,414.05,EUR,414.05,414.05,EUR,414.05,EUR,EUR,08/05/2024,0.000,,WF-BATCH
0B62,472002,4100000116,,2024,5,RE,445620,S,,40,,,,2.42,EUR,2.42,2.42,EUR,2.42,EUR,EUR,09/05/2024,0.000,,EXPLOIT$U
0B62,472002,4100000120,,2024,5,RE,445620,S,,40,,,,8.10,EUR,8.10,8.10,EUR,8.10,EUR,EUR,14/05/2024,0.000,,WF-BATCH
0B62,472002,4100000121,,2024,5,RE,445620,S,,40,,,,23.88,EUR,23.88,23.88,EUR,23.88,EUR,EUR,14/05/2024,0.000,,WF-BATCH
0B62,472002,4100000124,,2024,5,RE,445620,S,,40,,,,182.62,EUR,182.62,182.62,EUR,182.62,EUR,EUR,22/05/2024,0.000,,EXPLOIT$U
0B62,472002,4100000125,,2024,5,RE,445620,S,,40,,,,162.68,EUR,162.68,162.68,EUR,162.68,EUR,EUR,23/05/2024,0.000,,WF-BATCH
0B62,472002,4100000126,,2024,6,RE,445620,S,,40,,,,6.627.17,EUR,6.627.17,6.627.17,EUR,6.627.17,EUR,EUR,03/06/2024,0.000,,EXPLOIT$U
0B62,472002,4100000128,,2024,6,RE,445620,S,,40,,,,1.33,EUR,1.33,1.33,EUR,1.33,EUR,EUR,10/06/2024,0.000,,WF-BATCH
0B62,472002,4100000131,,2024,6,RE,445620,S,,40,,,,1.21,EUR,1.21,1.21,EUR,1.21,EUR,EUR,10/06/2024,0.000,,WF-BATCH
0B62,472002,4100000132,,2024,6,RE,445620,S,,40,,,,93.63,EUR,93.63,93.63,EUR,93.63,EUR,EUR,10/06/2024,0.000,,WF-BATCH
0B62,472002,4100000133,,2024,6,RE,445620,S,,40,,,,0.40,EUR,0.40,0.40,EUR,0.40,EUR,EUR,10/06/2024,0.000,,WF-BATCH
0B62,472002,4100000134,,2024,6,RE,445620,S,,40,,,,50.27,EUR,50.27,50.27,EUR,50.27,EUR,EUR,10/06/2024,0.000,,WF-BATCH
0B62,472002,4100000136,,2024,6,RE,445620,S,,40,,,,414.02,EUR,414.02,414.02,EUR,414.02,EUR,EUR,10/06/2024,0.000,,WF-BATCH
0B62,472002,4100000137,,2024,6,RE,445620,S,,40,,,,1.15,EUR,1.15,1.15,EUR,1.15,EUR,EUR,10/06/2024,0.000,,WF-BATCH
0B62,472002,4100000139,,2024,6,RE,445620,S,,40,,,,1.21,EUR,1.21,1.21,EUR,1.21,EUR,EUR,10/06/2024,0.000,,EXPLOIT$U
0B62,472002,4100000141,,2024,6,RE,445620,S,,40,,,,31.05,EUR,31.05,31.05,EUR,31.05,EUR,EUR,10/06/2024,0.000,,EXPLOIT$U
0B62,472002,4100000142,,2024,6,RE,445620,S,,40,,,,1.21,EUR,1.21,1.21,EUR,1.21,EUR,EUR,10/06/2024,0.000,,EXPLOIT$U
0B62,472002,4100000143,,2024,6,RE,445620,S,,40,,,,0.40,EUR,0.40,0.40,EUR,0.40,EUR,EUR,10/06/2024,0.000,,EXPLOIT$U
0B62,472002,4100000146,,2024,6,RE,445620,S,,40,,,,444.77,EUR,444.77,444.77,EUR,444.77,EUR,EUR,12/06/2024,0.000,,EXPLOIT$U
0B62,472002,4100000147,,2024,6,RE,445620,S,,40,,,,1.813.85,EUR,1.813.85,1.813.85,EUR,1.813.85,EUR,EUR,12/06/2024,0.000,,EXPLOIT$U
0B62,472002,4100000148,,2024,6,RE,445620,S,,40,,,,8.28,EUR,8.28,8.28,EUR,8.28,EUR,EUR,13/06/2024,0.000,,WF-BATCH
0B62,472002,4100000149,,2024,6,RE,445620,S,,40,,,,1.33,EUR,1.33,1.33,EUR,1.33,EUR,EUR,13/06/2024,0.000,,WF-BATCH
0B62,472002,4100000151,,2024,7,RE,445620,S,,40,,,,414.02,EUR,414.02,414.02,EUR,414.02,EUR,EUR,09/07/2024,0.000,,WF-BATCH
0B62,472002,4100000152,,2024,7,RE,445620,S,,40,,,,29.62,EUR,29.62,29.62,EUR,29.62,EUR,EUR,09/07/2024,0.000,,WF-BATCH
0B62,472002,4100000153,,2024,7,RE,445620,S,,40,,,,27.39,EUR,27.39,27.39,EUR,27.39,EUR,EUR,09/07/2024,0.000,,EXPLOIT$U
0B62,472002,4100000154,,2024,7,RE,445620,S,,40,,,,9.34,EUR,9.34,9.34,EUR,9.34,EUR,EUR,09/07/2024,0.000,,EXPLOIT$U
0B62,472002,4100000155,,2024,7,RE,445620,S,,40,,,,115.00,EUR,115.00,115.00,EUR,115.00,EUR,EUR,11/07/2024,0.000,,WF-BATCH
0B62,472002,4100000156,,2024,7,RE,445620,S,,40,,,,182.62,EUR,182.62,182.62,EUR,182.62,EUR,EUR,11/07/2024,0.000,,WF-BATCH
0B62,472002,4100000157,,2024,7,RE,445620,S,,40,,,,182.62,EUR,182.62,182.62,EUR,182.62,EUR,EUR,11/07/2024,0.000,,EXPLOIT$U
0B62,472002,4100000158,,2024,7,RE,445620,S,,40,,,,29.37,EUR,29.37,29.37,EUR,29.37,EUR,EUR,15/07/2024,0.000,,WF-BATCH
0B62,472002,4100000161,,2024,7,RE,445620,S,,40,,,,127.88,EUR,127.88,127.88,EUR,127.88,EUR,EUR,18/07/2024,0.000,,WF-BATCH
0B62,472002,4100000162,,2024,7,RE,445620,S,,40,,,,430.79,EUR,430.79,430.79,EUR,430.79,EUR,EUR,18/07/2024,0.000,,WF-BATCH
0B62,472002,4100000165,,2024,7,RE,445620,S,,40,,,,0.98,EUR,0.98,0.98,EUR,0.98,EUR,EUR,22/07/2024,0.000,,WF-BATCH
0B62,472002,4100000167,,2024,8,RE,445620,S,,40,,,,248.40,EUR,248.40,248.40,EUR,248.40,EUR,EUR,02/08/2024,0.000,,EXPLOIT$U
0B62,472002,4100000170,,2024,8,RE,445620,S,,40,,,,319.73,EUR,319.73,319.73,EUR,319.73,EUR,EUR,05/08/2024,0.000,,EXPLOIT$U
0B62,472002,4100000178,,2024,8,RE,445620,S,,40,,,,29.44,EUR,29.44,29.44,EUR,29.44,EUR,EUR,12/08/2024,0.000,,WF-BATCH
0B62,472002,4100000179,,2024,8,RE,445620,S,,40,,,,2.87,EUR,2.87,2.87,EUR,2.87,EUR,EUR,14/08/2024,0.000,,EXPLOIT$U
0B62,472002,4100000180,,2024,8,RE,445620,S,,40,,,,0.91,EUR,0.91,0.91,EUR,0.91,EUR,EUR,16/08/2024,0.000,,WF-BATCH
0B62,472002,4100000181,,2024,8,RE,445620,S,,40,,,,2.42,EUR,2.42,2.42,EUR,2.42,EUR,EUR,20/08/2024,0.000,,NCC_FF_LOG5
0B62,472002,4100000185,,2024,9,RE,445620,S,,40,,,,182.62,EUR,182.62,182.62,EUR,182.62,EUR,EUR,16/09/2024,0.000,,EXPLOIT$U
0B62,472002,4100000186,,2024,9,RE,445620,S,,40,,,,182.62,EUR,182.62,182.62,EUR,182.62,EUR,EUR,16/09/2024,0.000,,EXPLOIT$U
0B62,472002,4100000188,,2024,9,RE,445620,S,,40,,,,27.83,EUR,27.83,27.83,EUR,27.83,EUR,EUR,23/09/2024,0.000,,WF-BATCH
0B62,472002,4100000191,,2024,10,RE,445620,S,,40,,,,632.73,EUR,632.73,632.73,EUR,632.73,EUR,EUR,02/10/2024,0.000,,NCC_FF_LOG5
