BUKRS,GJAHR,BELNR,BUDAT,CPUDT,CPUTM,USNAM,BKTXT,WAERS,BSTAT,TCODE,STBLG,BLART,BLDAT,UPDDT,LOTE BSEG
ES10,2024,2000005647,25/04/2024,25/04/2024,11:05:21,00148691,20240425-PAY2,EUR,,F110,,ZP,25/04/2024,,1
ES10,2024,2000005648,25/04/2024,25/04/2024,14:22:17,10336299,20240425-SUB1,EUR,,F110,,ZP,25/04/2024,,1
ES10,2024,2000005649,25/04/2024,25/04/2024,14:26:33,10336299,20240425-SUB2,EUR,,F110,,ZP,25/04/2024,,1
ES10,2024,2000005650,25/04/2024,25/04/2024,14:26:33,10336299,20240425-SUB2,EUR,,F110,,ZP,25/04/2024,,1
ES10,2024,2000005651,25/04/2024,25/04/2024,14:26:33,10336299,20240425-SUB2,EUR,,F110,,ZP,25/04/2024,,1
ES10,2024,2000005652,25/04/2024,25/04/2024,14:47:33,10336299,20240425-FOL1,EUR,,F110,,ZP,25/04/2024,,1
ES10,2024,95028064,26/04/2024,26/04/2024,16:14:53,00347398,,EUR,,VF02,,FT,04/04/2024,,1
ES10,2024,95028065,26/04/2024,26/04/2024,16:15:53,00347398,,EUR,,VF02,,FT,23/04/2024,,1
ES10,2024,95028066,26/04/2024,26/04/2024,16:16:08,00347398,,EUR,,VF02,,FT,23/04/2024,,1
ES10,2024,95028067,26/04/2024,26/04/2024,16:16:57,00347398,,EUR,,VF02,,FT,23/04/2024,,1
ES10,2024,95028068,26/04/2024,26/04/2024,16:17:08,00347398,,EUR,,VF02,,FT,23/04/2024,,1
ES10,2024,95028069,26/04/2024,26/04/2024,16:15:13,00347398,,EUR,,VF02,,FT,23/04/2024,,1
ES10,2024,95028070,26/04/2024,26/04/2024,16:15:30,00347398,,EUR,,VF02,,FT,23/04/2024,,1
ES10,2024,95028071,26/04/2024,26/04/2024,16:17:18,00347398,,EUR,,VF02,,FT,23/04/2024,,1
ES10,2024,95028072,26/04/2024,26/04/2024,16:17:27,00347398,,EUR,,VF02,,FT,23/04/2024,,1
ES10,2024,95028073,26/04/2024,26/04/2024,16:17:37,00347398,,EUR,,VF02,,FT,23/04/2024,,1
ES10,2024,95028074,26/04/2024,26/04/2024,16:17:47,00347398,,EUR,,VF02,,FT,23/04/2024,,1
ES10,2024,95028075,26/04/2024,26/04/2024,16:18:11,00347398,,EUR,,VF02,,FT,23/04/2024,,1
ES10,2024,95028076,26/04/2024,26/04/2024,16:18:20,00347398,,EUR,,VF02,,FT,23/04/2024,,1
ES10,2024,95028077,26/04/2024,26/04/2024,16:18:31,00347398,,EUR,,VF02,,FT,23/04/2024,,1
ES10,2024,95028078,26/04/2024,26/04/2024,16:18:42,00347398,,EUR,,VF02,,FT,24/04/2024,,1
ES10,2024,5100078311,29/04/2024,29/04/2024,10:44:01,00347398,,EUR,,MRRL,,RE,29/04/2024,,1
ES10,2024,5100078312,29/04/2024,29/04/2024,10:51:41,00347398,,EUR,,MRRL,,RE,29/04/2024,,1
ES10,2024,5100078313,29/04/2024,29/04/2024,11:01:37,00347398,,EUR,,MRRL,,RE,29/04/2024,,1
ES10,2024,5100078314,29/04/2024,29/04/2024,11:01:38,00347398,,EUR,,MRRL,,RE,29/04/2024,,1
ES10,2024,5100078315,29/04/2024,29/04/2024,11:01:39,00347398,,EUR,,MRRL,,RE,29/04/2024,,1
ES10,2024,5100078316,29/04/2024,29/04/2024,11:01:43,00347398,,EUR,,MRRL,,RE,29/04/2024,,1
ES10,2024,5100078317,29/04/2024,29/04/2024,15:43:51,00347398,,EUR,,MRRL,,RE,29/04/2024,,1
ES10,2024,5100078318,29/04/2024,29/04/2024,15:51:00,00347398,,EUR,,MRRL,,RE,29/04/2024,,1
ES10,2024,100008479,30/04/2024,30/04/2024,13:34:59,00347398,COMMISSIONS FOR TELEMATIC,EUR,,FBR2,,SA,02/04/2024,,1
ES10,2024,100008480,30/04/2024,30/04/2024,13:37:43,00347398,N 2024087000432703/04/05,EUR,,FB01,,SA,02/04/2024,,1
ES10,2024,100008481,30/04/2024,30/04/2024,13:39:51,00347398,N 2024087001271358 / 59,EUR,,FB01,,SA,02/04/2024,,1
ES10,2024,100008482,30/04/2024,30/04/2024,13:42:49,00347398,N 2024093002429304 Iguala,EUR,,FB01,,SA,02/04/2024,,1
ES10,2024,100008483,30/04/2024,30/04/2024,13:45:54,00347398,N 2024093002410735 Imq Pr,EUR,,FB01,,SA,02/04/2024,,1
ES10,2024,100008484,30/04/2024,30/04/2024,13:47:34,00347398,N 2024088000939412 Dll Su,EUR,,FB01,,SA,02/04/2024,,1
ES10,2024,100008485,30/04/2024,30/04/2024,13:49:46,00347398,N 2024093001025666 Arval,EUR,,FB01,,SA,02/04/2024,,1
ES10,2024,100008486,30/04/2024,30/04/2024,13:53:06,00347398,N 2024094000968254 Dkv Se,EUR,,FB01,,SA,03/04/2024,,1
ES10,2024,100008487,30/04/2024,30/04/2024,13:55:45,00347398,N 2024093003187998 Dell B,EUR,,FB01,,SA,03/04/2024,,1
ES10,2024,100008488,30/04/2024,30/04/2024,13:57:41,00347398,N 2024093003196977 Hewlet,EUR,,FB01,,SA,03/04/2024,,1
ES10,2024,100008489,30/04/2024,30/04/2024,13:58:44,00347398,N 2024093002761061 Ares S,EUR,,FB01,,SA,03/04/2024,,1
ES10,2024,100008490,30/04/2024,30/04/2024,14:01:01,00347398,COMISION TRF. 1266/7/8,EUR,,FB01,,SA,03/04/2024,,1
ES10,2024,100008491,30/04/2024,30/04/2024,14:02:26,00347398,N 2024093004190771 Iberdr,EUR,,FB01,,SA,04/04/2024,,1
ES10,2024,100008492,30/04/2024,30/04/2024,14:03:34,00347398,N 2024094002523527 Virgin,EUR,,FB01,,SA,04/04/2024,,1
ES10,2024,100008493,30/04/2024,30/04/2024,14:06:07,00347398,COMISIONES TRF 1271/2/3/4,EUR,,FB01,,SA,04/04/2024,,1
ES10,2024,100008494,30/04/2024,30/04/2024,14:07:32,00347398,N 2024095001886047 Yoigo,EUR,,FB01,,SA,05/04/2024,,1
ES10,2024,100008495,30/04/2024,30/04/2024,14:09:19,00347398,N 2024094002932856 Solred,EUR,,FB01,,SA,05/04/2024,,1
ES10,2024,100008496,30/04/2024,30/04/2024,14:12:30,00347398,COMIS. TRF 1278/79/80/81,EUR,,FB01,,SA,08/04/2024,,1
ES10,2024,100008497,30/04/2024,30/04/2024,14:17:12,00347398,N 2024100001124479 Dhl Ex,EUR,,FB01,,SA,10/04/2024,,1
ES10,2024,100008498,30/04/2024,30/04/2024,14:19:16,00347398,,EUR,,FBR2,,SA,10/04/2024,,1
ES10,2024,100008499,30/04/2024,30/04/2024,14:23:14,00347398,N 2024101000981901 Iberdr,EUR,,FB01,,SA,10/04/2024,,1
ES10,2024,100008500,30/04/2024,30/04/2024,14:26:29,00347398,LOAN ALEJANDRO ROJAS,EUR,,FB01,,SA,11/04/2024,,1
ES10,2024,100008501,30/04/2024,30/04/2024,14:29:17,00347398,N 2024099001897110 Vodafo,EUR,,FB01,,SA,12/04/2024,,1
ES10,2024,100008502,30/04/2024,30/04/2024,14:30:36,00347398,N 2024106000371178 Alkora,EUR,,FB01,,SA,15/04/2024,,1
ES10,2024,100008503,30/04/2024,30/04/2024,14:31:58,00347398,N 2024109000021732 TotalE,EUR,,FB01,,SA,18/04/2024,,1
ES10,2024,100008504,30/04/2024,30/04/2024,14:34:09,00347398,COMISION TRF 1290,EUR,,FB01,,SA,18/04/2024,,1
ES10,2024,100008505,30/04/2024,30/04/2024,14:37:20,00347398,NRC. 1115755872305W5KM351,EUR,,FBR2,,SA,22/04/2024,,1
ES10,2024,100008506,30/04/2024,30/04/2024,14:40:19,00347398,COMISION TRF 1294,EUR,,FB01,,SA,23/04/2024,,1
ES10,2024,100008507,30/04/2024,30/04/2024,14:42:44,00347398,N 2024110000796188 Vodafo,EUR,,FB01,,SA,24/04/2024,,1
ES10,2024,100008508,30/04/2024,30/04/2024,14:45:08,00347398,COM. TRF. 1297/99/00/01,EUR,,FB01,,SA,26/04/2024,,1
ES10,2024,100008509,30/04/2024,30/04/2024,14:47:10,00347398,N 2024116001537394 KARYKE,EUR,,FB01,,SA,26/04/2024,,1
ES10,2024,100008510,30/04/2024,30/04/2024,14:54:08,00347398,Devol. IRPF,EUR,,FBR2,,SA,26/04/2024,,1
ES10,2024,100008511,30/04/2024,30/04/2024,14:59:47,00347398,PAYROLL APR. 2024,EUR,,FBR2,,SA,26/04/2024,,1
ES10,2024,100008512,30/04/2024,30/04/2024,15:03:10,00347398,,EUR,,FBR2,,SA,26/04/2024,,1
ES10,2024,100008513,30/04/2024,30/04/2024,15:07:05,00347398,,EUR,,FBR2,,SA,26/04/2024,,1
ES10,2024,100008514,30/04/2024,30/04/2024,15:09:09,00347398,N 2024117000950847 IMPUES,EUR,,FBR2,,SA,26/04/2024,,1
ES10,2024,100008515,30/04/2024,30/04/2024,15:12:18,00347398,WHT Tax GIPUZKOA MAR.2024,EUR,,FBR2,,SA,26/04/2024,,1
ES10,2024,100008516,30/04/2024,30/04/2024,15:13:41,00347398,N 2024116000768831 / 2,EUR,,FB01,,SA,29/04/2024,,1
ES10,2024,100008517,30/04/2024,30/04/2024,15:15:29,00347398,N 2024117000282185 Ares S,EUR,,FB01,,SA,29/04/2024,,1
ES10,2024,100008518,30/04/2024,30/04/2024,15:16:26,00347398,S.Fac.RM  000      N.Ref.,EUR,,FB01,,SA,29/04/2024,,1
ES10,2024,100008519,30/04/2024,30/04/2024,16:36:07,00347398,N 2024120002812191 ORANGE,EUR,,FB01,,SA,30/04/2024,,1
ES10,2024,100008520,30/04/2024,30/04/2024,16:37:25,00347398,N 2024121001045014 IMQ PR,EUR,,FB01,,SA,30/04/2024,,1
ES10,2024,100008521,30/04/2024,30/04/2024,16:38:37,00347398,N 2024116000834753 R CABL,EUR,,FB01,,SA,30/04/2024,,1
ES10,2024,100008522,30/04/2024,30/04/2024,16:41:23,00347398,Social Security APR. 2024,EUR,,FBR2,,SA,30/04/2024,,1
ES10,2024,100008523,30/04/2024,30/04/2024,21:31:27,00340728,,EUR,,FBR2,,SA,30/04/2024,,1
ES10,2024,100008524,30/04/2024,30/04/2024,21:37:06,00340728,,EUR,,FBR2,,SA,30/04/2024,,1
ES10,2024,100008525,30/04/2024,30/04/2024,21:40:45,00340728,Regularización IVA MAR.24,EUR,,FBR2,,SA,30/04/2024,,1
ES10,2024,100008526,31/03/2024,30/04/2024,23:06:41,00340728,,EUR,,FB01,,SA,31/03/2024,,1
ES10,2024,300000100,30/04/2024,30/04/2024,21:38:20,00340728,AFB01202400401-0000000004,EUR,,AFABN,,AF,30/04/2024,,1
ES10,2024,1400000529,08/04/2024,30/04/2024,22:01:05,00340728,,EUR,,FBZ1,,DZ,30/04/2024,,1
ES10,2024,1900031876,08/04/2024,30/04/2024,22:08:41,00340728,240797A00154216,EUR,,FBR2,,KR,08/04/2024,,1
ES10,2024,100008527,31/03/2024,01/05/2024,0:01:42,00340728,,EUR,,FBR2,,SA,31/03/2024,,1
ES10,2024,100008528,30/04/2024,01/05/2024,0:04:50,00340728,,EUR,,FB01,,SA,30/04/2024,,1
ES10,2024,100008529,30/04/2024,01/05/2024,0:06:55,00340728,,EUR,,FBR2,,SA,30/04/2024,,1
ES10,2024,100008530,30/04/2024,01/05/2024,0:08:10,00340728,,EUR,,FB01,,SA,30/04/2024,,1
ES10,2024,100008531,30/04/2024,01/05/2024,0:09:43,00340728,,EUR,,FBR2,,SA,30/04/2024,,1
ES10,2024,100008532,30/04/2024,01/05/2024,0:10:39,00340728,,EUR,,FB01,,SA,30/04/2024,,1
ES10,2024,100008533,30/04/2024,01/05/2024,0:13:36,00340728,,EUR,,FB01,,SA,30/04/2024,,1
ES10,2024,100008534,30/04/2024,01/05/2024,1:00:51,00340728,,EUR,,FBR2,,SA,30/04/2024,,1
ES10,2024,100008535,30/04/2024,01/05/2024,1:04:36,00340728,Regularización IVA Apr.24,EUR,,FBR2,,SA,30/04/2024,,1
ES10,2024,100008536,30/04/2024,01/05/2024,1:07:40,00340728,,EUR,,FB01,,SA,30/04/2024,,1
ES10,2024,100008537,30/04/2024,01/05/2024,1:11:54,00340728,,EUR,,FBR2,,SA,30/03/2024,,1
ES10,2024,100008538,30/04/2024,01/05/2024,1:29:11,00340728,,EUR,,FB01,,SA,30/04/2024,,1
ES10,2024,100008539,30/04/2024,01/05/2024,2:01:58,00340728,Loan,EUR,,FBR2,,SA,30/04/2024,,1
ES10,2024,1900031877,02/05/2024,02/05/2024,8:58:14,00347398,,EUR,,FB01,1700021823,KR,24/01/2024,,1
ES10,2024,1900031878,02/05/2024,02/05/2024,9:12:50,00347398,,EUR,,FB01,,KR,25/04/2024,,1
ES10,2024,1900031879,02/05/2024,02/05/2024,9:34:33,00347398,,EUR,,FB01,,KR,15/11/2023,,1
ES10,2024,1900031880,02/05/2024,02/05/2024,10:25:07,00347398,,EUR,,FBR2,,KR,09/04/2024,,1
ES10,2024,1900031881,02/05/2024,02/05/2024,10:32:51,00347398,,EUR,,FBR2,,KR,01/04/2024,,1
ES10,2024,1900031882,02/05/2024,02/05/2024,10:35:28,00347398,,EUR,,FBR2,,KR,01/04/2024,,1
ES10,2024,1900031883,02/05/2024,02/05/2024,10:57:57,00347398,,EUR,,FBR2,,KR,01/04/2024,,1
ES10,2024,1900031884,02/05/2024,02/05/2024,12:02:13,00347398,,EUR,,FBR2,,KR,01/04/2024,,1
ES10,2024,1900031885,02/05/2024,02/05/2024,16:38:02,10336299,,EUR,,FBR2,,KR,02/05/2024,,1
ES10,2024,1900031886,02/05/2024,02/05/2024,16:47:17,10336299,,EUR,,FBR2,,KR,02/05/2024,,1
ES10,2024,2000005653,02/05/2024,02/05/2024,17:02:20,10336299,20240502-FOL1,EUR,,F110,,ZP,02/05/2024,,1
ES10,2024,2000005654,02/05/2024,02/05/2024,17:02:20,10336299,20240502-FOL1,EUR,,F110,,ZP,02/05/2024,,1
ES10,2024,2000005655,02/05/2024,02/05/2024,17:02:20,10336299,20240502-FOL1,EUR,,F110,,ZP,02/05/2024,,1
ES10,2024,95028079,03/05/2024,03/05/2024,9:54:38,00347398,,EUR,,VF02,,FT,16/04/2024,,1
ES10,2024,95028080,03/05/2024,03/05/2024,10:01:49,00347398,,EUR,,VF02,,FT,16/04/2024,,1
ES10,2024,95028081,03/05/2024,03/05/2024,10:26:32,00347398,,EUR,,VF02,,FT,16/04/2024,,1
ES10,2024,95028082,03/05/2024,03/05/2024,10:17:13,RFC_USER,,EUR,,,,FT,16/04/2024,,1
ES10,2024,1900031887,06/05/2024,06/05/2024,14:27:09,10336299,,EUR,,FBR2,,KR,06/05/2024,,1
ES10,2024,1900031888,06/05/2024,06/05/2024,14:33:17,10336299,,EUR,,FBR2,,KR,06/05/2024,,1
ES10,2024,1900031889,06/05/2024,06/05/2024,14:38:53,10336299,,EUR,,FBR2,,KR,06/05/2024,,1
ES10,2024,1900031890,06/05/2024,06/05/2024,14:43:35,10336299,,EUR,,FBR2,,KR,06/05/2024,,1
ES10,2024,1900031891,06/05/2024,06/05/2024,14:47:00,10336299,,EUR,,FBR2,,KR,06/05/2024,,1
ES10,2024,1900031892,06/05/2024,06/05/2024,14:50:18,10336299,,EUR,,FBR2,,KR,06/05/2024,,1
ES10,2024,1900031893,06/05/2024,06/05/2024,14:52:15,10336299,,EUR,,FBR2,,KR,06/05/2024,,1
ES10,2024,2000005656,06/05/2024,06/05/2024,14:59:03,10336299,20240506-TRA1,EUR,,F110,,ZP,06/05/2024,,1
ES10,2024,2000005657,06/05/2024,06/05/2024,14:59:04,10336299,20240506-TRA1,EUR,,F110,,ZP,06/05/2024,,1
ES10,2024,2000005658,06/05/2024,06/05/2024,14:59:04,10336299,20240506-TRA1,EUR,,F110,,ZP,06/05/2024,,1
ES10,2024,2000005659,06/05/2024,06/05/2024,14:59:04,10336299,20240506-TRA1,EUR,,F110,,ZP,06/05/2024,,1
ES10,2024,2000005660,06/05/2024,06/05/2024,14:59:04,10336299,20240506-TRA1,EUR,,F110,,ZP,06/05/2024,,1
ES10,2024,2000005661,06/05/2024,06/05/2024,14:59:04,10336299,20240506-TRA1,EUR,,F110,,ZP,06/05/2024,,1
ES10,2024,90010497,07/05/2024,07/05/2024,13:07:28,00347398,,EUR,,VF01,100008652,RV,07/05/2024,,1
ES10,2024,95028083,07/05/2024,07/05/2024,8:16:56,00347398,,EUR,,VF02,,FT,30/04/2024,,1
ES10,2024,2000005662,07/05/2024,07/05/2024,16:08:26,10336299,20240507-SUB2,EUR,,F110,,ZP,07/05/2024,,1
ES10,2024,2000005663,07/05/2024,07/05/2024,16:41:28,10336299,20240507-SUB4,EUR,,F110,,ZP,07/05/2024,,1
ES10,2024,4900005841,07/05/2024,07/05/2024,10:26:40,10329227,,EUR,,VL02N,,WL,11/04/2024,,1
ES10,2024,4900005842,07/05/2024,07/05/2024,10:29:50,10329227,,EUR,,VL02N,,WL,12/04/2024,,1
ES10,2024,4900005843,07/05/2024,07/05/2024,10:32:03,10329227,,EUR,,VL02N,,WL,18/04/2024,,1
ES10,2024,4900005844,07/05/2024,07/05/2024,10:33:28,10329227,,EUR,,VL02N,,WL,22/04/2024,,1
ES10,2024,5100078319,07/05/2024,07/05/2024,11:23:08,00347398,,EUR,,MIRO,,RE,19/12/2024,,1
ES10,2024,5100078320,07/05/2024,07/05/2024,11:33:14,00347398,,EUR,,MRRL,,RE,07/05/2024,,1
ES10,2024,5100078321,07/05/2024,07/05/2024,12:39:10,00347398,,EUR,,MRRL,,RE,07/05/2024,,1
ES10,2024,5100078322,07/05/2024,07/05/2024,12:43:52,00347398,,EUR,,MRRL,,RE,07/05/2024,,1
ES10,2024,5100078323,07/05/2024,07/05/2024,15:28:25,00347398,,EUR,,MIRO,,RE,12/12/2023,,1
ES10,2024,5100078324,16/04/2024,07/05/2024,16:22:42,00347398,,EUR,,MR8M,,RE,16/04/2024,,1
ES10,2024,5100078325,07/05/2024,07/05/2024,16:32:03,00347398,,EUR,,MIRO,,RE,07/05/2024,,1
ES10,2024,1900031894,08/05/2024,08/05/2024,10:59:14,10336299,,EUR,,FBR2,,KR,26/04/2024,,1
ES10,2024,1900031895,06/05/2024,08/05/2024,14:08:27,10336299,,EUR,,FBR2,,KR,06/05/2024,,1
ES10,2024,1900031896,08/05/2024,08/05/2024,14:18:03,10336299,,EUR,,FBR2,,KR,01/03/2024,,1
ES10,2024,1900031897,08/05/2024,08/05/2024,14:41:53,10336299,Cleaning Gijón Office,EUR,,FBR2,,KR,29/02/2024,,1
ES10,2024,1900031898,08/05/2024,08/05/2024,14:46:25,10336299,,EUR,,FBR2,,KR,26/02/2024,,1
ES10,2024,1900031899,08/05/2024,08/05/2024,15:00:32,10336299,,EUR,,FBR2,,KR,19/04/2024,,1
ES10,2024,1900031900,08/05/2024,08/05/2024,15:03:11,10336299,,EUR,,FBR2,,KR,19/04/2024,,1
ES10,2024,1900031901,08/05/2024,08/05/2024,15:14:47,10336299,,EUR,,FBR2,,KR,06/05/2024,,1
ES10,2024,1900031902,08/05/2024,08/05/2024,15:16:49,10336299,,EUR,,FBR2,,KR,06/05/2024,,1
ES10,2024,1900031903,08/05/2024,08/05/2024,15:23:52,10336299,,EUR,,FBR2,,KR,27/03/2024,,1
ES10,2024,1900031904,08/05/2024,08/05/2024,15:30:23,10336299,,EUR,,FBR2,,KR,16/03/2024,,1
ES10,2024,1900031905,08/05/2024,08/05/2024,15:35:58,10336299,,EUR,,FBR2,,KR,19/04/2024,,1
ES10,2024,1900031906,08/05/2024,08/05/2024,15:42:39,10336299,,EUR,,FBR2,,KR,06/05/2024,,1
ES10,2024,2000005664,08/05/2024,08/05/2024,11:23:45,10336299,20240508-FOL6,EUR,,F110,,ZP,08/05/2024,,1
ES10,2024,2000005665,08/05/2024,08/05/2024,15:51:45,10336299,20240508-FOL9,EUR,,F110,,ZP,08/05/2024,,1
ES10,2024,2000005666,08/05/2024,08/05/2024,15:51:45,10336299,20240508-FOL9,EUR,,F110,,ZP,08/05/2024,,1
ES10,2024,2000005667,08/05/2024,08/05/2024,15:51:45,10336299,20240508-FOL9,EUR,,F110,,ZP,08/05/2024,,1
ES10,2024,2000005668,08/05/2024,08/05/2024,15:51:45,10336299,20240508-FOL9,EUR,,F110,,ZP,08/05/2024,,1
ES10,2024,2000005669,08/05/2024,08/05/2024,15:51:45,10336299,20240508-FOL9,EUR,,F110,,ZP,08/05/2024,,1
ES10,2024,2000005670,08/05/2024,08/05/2024,15:51:45,10336299,20240508-FOL9,EUR,,F110,,ZP,08/05/2024,,1
ES10,2024,2000005671,08/05/2024,08/05/2024,15:51:45,10336299,20240508-FOL9,EUR,,F110,,ZP,08/05/2024,,1
ES10,2024,2000005672,08/05/2024,08/05/2024,15:55:24,10336299,20240508-FOL7,EUR,,F110,,ZP,08/05/2024,,1
ES10,2024,1900031907,09/05/2024,09/05/2024,17:15:07,10336299,,EUR,,FBR2,,KR,01/05/2024,,1
ES10,2024,1900031908,10/05/2024,10/05/2024,9:23:30,10336299,,EUR,,FBR2,,KR,09/04/2024,,1
ES10,2024,2000005673,10/05/2024,10/05/2024,9:27:22,10336299,20240510-FOL1,EUR,,F110,,ZP,10/05/2024,,1
ES10,2024,2000005674,10/05/2024,10/05/2024,10:05:16,10336299,20240510-FOL4,EUR,,F110,,ZP,10/05/2024,,1
ES10,2024,2000005675,10/05/2024,10/05/2024,10:11:44,10336299,20240510-FOL5,EUR,,F110,,ZP,10/05/2024,,1
ES10,2024,2000005676,10/05/2024,10/05/2024,17:32:41,10336299,20240510-SUB8,EUR,,F110,,ZP,10/05/2024,,1
ES10,2024,5100078326,10/05/2024,10/05/2024,8:40:15,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078327,10/05/2024,10/05/2024,8:48:19,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078328,10/05/2024,10/05/2024,8:48:19,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078329,10/05/2024,10/05/2024,8:48:19,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078330,10/05/2024,10/05/2024,8:48:19,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078331,10/05/2024,10/05/2024,8:48:19,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078332,10/05/2024,10/05/2024,9:15:21,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078333,10/05/2024,10/05/2024,9:15:21,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078334,10/05/2024,10/05/2024,9:15:21,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078335,10/05/2024,10/05/2024,9:32:57,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078336,10/05/2024,10/05/2024,9:32:57,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078337,10/05/2024,10/05/2024,9:32:57,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078338,10/05/2024,10/05/2024,9:32:57,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078339,10/05/2024,10/05/2024,9:32:57,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078340,10/05/2024,10/05/2024,9:32:57,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078341,10/05/2024,10/05/2024,9:32:57,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078342,10/05/2024,10/05/2024,9:32:57,00347398,,EUR,,MIRO,,RE,10/05/2024,,1
ES10,2024,5100078343,10/05/2024,10/05/2024,10:55:36,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078344,10/05/2024,10/05/2024,10:58:35,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078345,10/05/2024,10/05/2024,12:31:29,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078346,10/05/2024,10/05/2024,13:00:57,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078347,10/05/2024,10/05/2024,15:52:03,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078348,10/05/2024,10/05/2024,16:01:40,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078349,10/05/2024,10/05/2024,16:06:54,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078350,10/05/2024,10/05/2024,16:09:43,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078351,10/05/2024,10/05/2024,16:13:24,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078352,10/05/2024,10/05/2024,16:17:56,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078353,10/05/2024,10/05/2024,16:20:53,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078354,10/05/2024,10/05/2024,16:20:53,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078355,10/05/2024,10/05/2024,16:20:53,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078356,10/05/2024,10/05/2024,16:20:53,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078357,10/05/2024,10/05/2024,16:20:53,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078358,10/05/2024,10/05/2024,16:41:49,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078359,10/05/2024,10/05/2024,16:44:05,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078360,10/05/2024,10/05/2024,16:44:05,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078361,10/05/2024,10/05/2024,16:44:05,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078362,10/05/2024,10/05/2024,16:44:05,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078363,10/05/2024,10/05/2024,16:44:05,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078364,10/05/2024,10/05/2024,16:44:05,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,5100078365,10/05/2024,10/05/2024,16:44:05,00347398,,EUR,,MRRL,,RE,10/05/2024,,1
ES10,2024,2000005677,13/05/2024,13/05/2024,17:56:37,10336299,20240513-SUB1,EUR,,F110,,ZP,13/05/2024,,1
ES10,2024,4900005845,13/05/2024,13/05/2024,9:44:35,10329227,,EUR,,VL02N,,WL,06/05/2024,,1
ES10,2024,4900005846,13/05/2024,13/05/2024,9:49:19,10329227,,EUR,,VL02N,,WL,07/05/2024,,1
ES10,2024,4900005847,13/05/2024,13/05/2024,9:54:39,10329227,,EUR,,VL02N,,WL,08/05/2024,,1
ES10,2024,5100078366,13/05/2024,13/05/2024,9:49:07,00347398,,EUR,,MRRL,,RE,13/05/2024,,1
ES10,2024,5100078367,13/05/2024,13/05/2024,9:54:34,00347398,,EUR,,MRRL,,RE,13/05/2024,,1
ES10,2024,5100078368,13/05/2024,13/05/2024,9:57:56,00347398,,EUR,,MRRL,,RE,13/05/2024,,1
ES10,2024,5100078369,13/05/2024,13/05/2024,9:57:56,00347398,,EUR,,MRRL,,RE,13/05/2024,,1
ES10,2024,5100078370,13/05/2024,13/05/2024,9:57:56,00347398,,EUR,,MRRL,,RE,13/05/2024,,1
ES10,2024,5100078371,13/05/2024,13/05/2024,9:57:56,00347398,,EUR,,MRRL,,RE,13/05/2024,,1
