Diario,Per.,Nº asto.,F. ctble. asto.,F. entr.,Libro,Cuenta,Descr. cta.,Descr. apte.,Imp. ctble.,Imp. div. Debe,Imp. div. Haber,Ref. doc.,CodCli,Divisa,Usuario contab.,Business Unit
GRL,12,312400694,11/12/2024,11/12/2024,GE,460000,Anticipos de nómina,Traspaso cuenta,-40,0,40,,,EUR,ojeda,01
GRL,12,312400695,16/12/2024,16/12/2024,GE,640010,Sueldos y Salarios Paga Extra,EKO PAGNAVI,125993.91,125993.91,0,,,EUR,ojeda,01
GRL,12,312400695,16/12/2024,16/12/2024,GE,465000,Sueldos y salarios,EKO PAGNAVI,-1156.07,0,1156.07,,,EUR,ojeda,01
GRL,12,312400695,16/12/2024,16/12/2024,GE,465000,Sueldos y salarios,EKO PAGNAVI,-88215.04,0,88215.04,,,EUR,ojeda,01
GRL,12,312400695,16/12/2024,16/12/2024,GE,475100,I.R.P.F.,EKO PAGNAVI,-36622.8,0,36622.8,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-4680.85,0,4680.85,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,465000,Sueldos y salarios,Anul.prev.paga extra,109512.73,109512.73,0,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-4392.86,0,4392.86,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-6190.5,0,6190.5,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-3805.85,0,3805.85,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-3580.85,0,3580.85,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-3864.15,0,3864.15,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-1363.58,0,1363.58,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-2678.6,0,2678.6,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-2730.95,0,2730.95,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-3571.45,0,3571.45,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-1686.75,0,1686.75,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-2083.35,0,2083.35,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-7142.85,0,7142.85,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-5059.55,0,5059.55,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-1904.75,0,1904.75,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-2083.35,0,2083.35,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-4955.65,0,4955.65,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-1543.45,0,1543.45,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-4761.9,0,4761.9,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-3630.95,0,3630.95,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-3035.7,0,3035.7,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-2321.45,0,2321.45,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-8333.35,0,8333.35,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-1970.25,0,1970.25,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-2169.55,0,2169.55,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-14999.99,0,14999.99,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-2380.95,0,2380.95,,,EUR,ojeda,01
GRL,12,312400696,17/12/2024,17/12/2024,GE,640010,Sueldos y Salarios Paga Extra,Anul.prev.paga extra,-2589.3,0,2589.3,,,EUR,ojeda,01
GRL,12,312400697,17/12/2024,17/12/2024,GE,465000,Sueldos y salarios,Traspaso cuenta,30000,30000,0,,,EUR,ojeda,01
GRL,12,312400697,17/12/2024,17/12/2024,GE,465009,Provisiones varias,Traspaso cuenta,-30000,0,30000,,,EUR,ojeda,01
GRL,12,312400698,17/12/2024,17/12/2024,GE,649101,Formación Personal,Reg. cuenta,1367,1367,0,,,EUR,ojeda,01
GRL,12,312400698,17/12/2024,17/12/2024,GE,649015,SRF Formación,Reg. cuenta,-1367,0,1367,,,EUR,ojeda,01
GRL,12,312400698,17/12/2024,17/12/2024,GE,649014,SRF Seguros Salud,Traspaso cuenta,374,374,0,,,EUR,ojeda,01
GRL,12,312400698,17/12/2024,17/12/2024,GE,640007,Seguros Médicos Personal,Traspaso cuenta,-374,0,374,,,EUR,ojeda,01
GRL,12,312400698,17/12/2024,17/12/2024,GE,649014,SRF Seguros Salud,Traspaso cuenta,90.34,90.34,0,,,EUR,ojeda,01
GRL,12,312400698,17/12/2024,17/12/2024,GE,649009,Otros Gastos sociales con personal,Traspaso cuenta,-90.34,0,90.34,,,EUR,ojeda,01
GRL,12,312400699,18/12/2024,18/12/2024,GE,629302,Gasolina Vehículos personal,Ccost SOLRED,202.86,202.86,0,A001342951,1216,EUR,gemma,01
GRL,12,312400699,18/12/2024,18/12/2024,GE,629302,Gasolina Vehículos personal,Ccost SOLRED,306.51,306.51,0,A001342951,1216,EUR,gemma,01
GRL,12,312400699,18/12/2024,18/12/2024,GE,629302,Gasolina Vehículos personal,Ccost SOLRED,171.8,171.8,0,A001342951,1216,EUR,gemma,01
GRL,12,312400699,18/12/2024,18/12/2024,GE,629302,Gasolina Vehículos personal,Ccost SOLRED,-681.17,0,681.17,A001342951,1216,EUR,gemma,01
GRL,12,312400700,18/12/2024,18/12/2024,GE,629302,Gasolina Vehículos personal,Ccost SOLRED,202.86,202.86,0,A001342951,1216,EUR,gemma,01
GRL,12,312400700,18/12/2024,18/12/2024,GE,629302,Gasolina Vehículos personal,Ccost SOLRED,306.51,306.51,0,A001342951,1216,EUR,gemma,01
GRL,12,312400700,18/12/2024,18/12/2024,GE,629302,Gasolina Vehículos personal,Ccost SOLRED,171.8,171.8,0,A001342951,1216,EUR,gemma,01
GRL,12,312400700,18/12/2024,18/12/2024,GE,629302,Gasolina Vehículos personal,Ccost SOLRED,-681.17,0,681.17,A001342951,1216,EUR,gemma,01
GRL,12,312400701,18/12/2024,18/12/2024,GE,629301,Vehículos del personal (Renting),Ccost Arval,613.41,613.41,0,2410561575,3038,EUR,gemma,01
GRL,12,312400701,18/12/2024,18/12/2024,GE,629301,Vehículos del personal (Renting),Ccost Arval,613.41,613.41,0,2410561575,3038,EUR,gemma,01
GRL,12,312400701,18/12/2024,18/12/2024,GE,629301,Vehículos del personal (Renting),Ccost Arval,613.41,613.41,0,2410561575,3038,EUR,gemma,01
GRL,12,312400701,18/12/2024,18/12/2024,GE,629301,Vehículos del personal (Renting),Ccost Arval,613.41,613.41,0,2410561575,3038,EUR,gemma,01
GRL,12,312400701,18/12/2024,18/12/2024,GE,629301,Vehículos del personal (Renting),Ccost Arval,525.18,525.18,0,2410561575,3038,EUR,gemma,01
GRL,12,312400701,18/12/2024,18/12/2024,GE,629301,Vehículos del personal (Renting),Ccost Arval,849.96,849.96,0,2410561575,3038,EUR,gemma,01
GRL,12,312400701,18/12/2024,18/12/2024,GE,629301,Vehículos del personal (Renting),Ccost Arval,849.45,849.45,0,2410561575,3038,EUR,gemma,01
GRL,12,312400701,18/12/2024,18/12/2024,GE,629301,Vehículos del personal (Renting),Ccost Arval,746.16,746.16,0,2410561575,3038,EUR,gemma,01
GRL,12,312400701,18/12/2024,18/12/2024,GE,629301,Vehículos del personal (Renting),Ccost Arval,1110.99,1110.99,0,2410561575,3038,EUR,gemma,01
GRL,12,312400701,18/12/2024,18/12/2024,GE,629301,Vehículos del personal (Renting),Ccost Arval,-6535.38,0,6535.38,2410561575,3038,EUR,gemma,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-218.51,0,218.51,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-130.47,0,130.47,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,1006.52,1006.52,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-137.36,0,137.36,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-323.52,0,323.52,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-206.23,0,206.23,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-73.27,0,73.27,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-0.38,0,0.38,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,476001,Provisión Seguridad Social Vacaciones,Anul.Prov.Vac.SS,684.52,684.52,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,465002,Provisión Nómina Vacaciones,Anul.Prov.Vac.Nomina,1932.19,1932.19,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-73.27,0,73.27,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,134.38,134.38,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-9.76,0,9.76,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,97.8,97.8,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-3.12,0,3.12,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-29.38,0,29.38,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,160.15,160.15,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-73.27,0,73.27,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-73.27,0,73.27,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-73.27,0,73.27,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-32.2,0,32.2,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-73.27,0,73.27,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,50.01,50.01,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-0.82,0,0.82,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-73.27,0,73.27,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-73.27,0,73.27,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,45.72,45.72,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-215.21,0,215.21,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-73.27,0,73.27,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-25.32,0,25.32,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-17.42,0,17.42,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,85.84,85.84,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-73.27,0,73.27,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-29.15,0,29.15,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,303.88,303.88,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-235.21,0,235.21,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-73.27,0,73.27,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-51.47,0,51.47,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-73.27,0,73.27,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-5.97,0,5.97,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-147.51,0,147.51,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-147.26,0,147.26,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,2423.73,2423.73,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,161.94,161.94,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-183.18,0,183.18,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,642009,S.S. Provisiones Vacaciones y Festivos,Anul.Prov.Vac.SS,-6.41,0,6.41,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-102.33,0,102.33,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-202.32,0,202.32,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-202.1,0,202.1,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,409.54,409.54,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-42.88,0,42.88,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-141.55,0,141.55,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,112.3,112.3,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-690.96,0,690.96,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,542.4,542.4,0,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-224.43,0,224.43,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-357.9,0,357.9,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-504.01,0,504.01,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-308.24,0,308.24,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-118.78,0,118.78,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-96.73,0,96.73,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-172.25,0,172.25,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-252.35,0,252.35,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-283.07,0,283.07,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-80.94,0,80.94,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-679.02,0,679.02,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-246.67,0,246.67,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-161.75,0,161.75,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-135.53,0,135.53,,,EUR,ojeda,01
GRL,12,312400702,19/12/2024,19/12/2024,GE,640009,Sueldos Provisiones Vacaciones y Festivo,Anul.Prov.Vac.Nomina,-112.01,0,112.01,,,EUR,ojeda,01
GRL,12,312400703,31/12/2024,19/12/2024,GE,681701,Amort. Equipos Informáticos,Amortización   31/12/2024,5548.04,5548.04,0,,,EUR,ojeda,01
GRL,12,312400703,31/12/2024,19/12/2024,GE,280600,A.A.de Aplicaciones Informáticas,Amortización   31/12/2024,-9573.79,0,9573.79,,,EUR,ojeda,01
GRL,12,312400703,31/12/2024,19/12/2024,GE,681601,Amort. Mobiliario,Amortización   31/12/2024,1091.06,1091.06,0,,,EUR,ojeda,01
GRL,12,312400703,31/12/2024,19/12/2024,GE,280100,A.A.de Desarrollo,Amortización   31/12/2024,-2540.98,0,2540.98,,,EUR,ojeda,01
GRL,12,312400703,31/12/2024,19/12/2024,GE,680001,Amortiz. Gastos I+D,Amortización   31/12/2024,2540.98,2540.98,0,,,EUR,ojeda,01
GRL,12,312400703,31/12/2024,19/12/2024,GE,281600,A.A.de Mobiliario,Amortización   31/12/2024,-1091.06,0,1091.06,,,EUR,ojeda,01
GRL,12,312400703,31/12/2024,19/12/2024,GE,680501,Amortiz. Aplicaciones Informáticas,Amortización   31/12/2024,9573.79,9573.79,0,,,EUR,ojeda,01
GRL,12,312400703,31/12/2024,19/12/2024,GE,281700,A.A.de Equipos Para Procesos de Informac,Amortización   31/12/2024,-5548.04,0,5548.04,,,EUR,ojeda,01
GRL,12,312400704,31/12/2024,19/12/2024,GE,680602,Amort. Aplicaciones Informáticas CEGID,Amortización   31/12/2024,395.97,395.97,0,,,EUR,ojeda,01
GRL,12,312400704,31/12/2024,19/12/2024,GE,280602,AA Aplicaciones Informáticas CEGID,Amortización   31/12/2024,-395.97,0,395.97,,,EUR,ojeda,01
GRL,12,312400705,26/12/2024,26/12/2024,GE,433000,Clientes. Empresas del Grupo,,-40000,0,40000,23-20240030,Q630,EUR,silviamunoz,01
GRL,12,312400705,26/12/2024,26/12/2024,GE,403000,Proveedores. Empresas del Grupo,,42078.52,42078.52,0,,2184,EUR,silviamunoz,01
GRL,12,312400705,26/12/2024,26/12/2024,GE,433000,Clientes. Empresas del Grupo,,-2078.52,0,2078.52,23-20240034,Q630,EUR,silviamunoz,01
GRL,12,312400706,26/12/2024,26/12/2024,GE,403000,Proveedores. Empresas del Grupo,,39060.44,39060.44,0,FAG.2024G/38,2184,EUR,silviamunoz,01
GRL,12,312400706,26/12/2024,26/12/2024,GE,403000,Proveedores. Empresas del Grupo,,-42078.52,0,42078.52,,2184,EUR,silviamunoz,01
GRL,12,312400706,26/12/2024,26/12/2024,GE,403000,Proveedores. Empresas del Grupo,,3018.08,3018.08,0,FAG.2024G/51,2184,EUR,silviamunoz,01
GRL,12,312400707,26/12/2024,26/12/2024,GE,410000,Cuenta mayor de acreedores,,-768.99,0,768.99,Fra. 418,4382,EUR,silviamunoz,01
GRL,12,312400707,26/12/2024,26/12/2024,GE,410000,Cuenta mayor de acreedores,,361.36,361.36,0,0000700 A/2024,1009,EUR,silviamunoz,01
GRL,12,312400707,26/12/2024,26/12/2024,GE,475104,I.R.P.F. Profesionales,,-32.65,0,32.65,D/2024/76780,2355,EUR,silviamunoz,01
GRL,12,312400707,26/12/2024,26/12/2024,GE,410000,Cuenta mayor de acreedores,,86.16,86.16,0,BORME/2024/69945,1522,EUR,silviamunoz,01
GRL,12,312400707,26/12/2024,26/12/2024,GE,410000,Cuenta mayor de acreedores,,263.37,263.37,0,D/2024/76780,2355,EUR,silviamunoz,01
GRL,12,312400707,26/12/2024,26/12/2024,GE,410000,Cuenta mayor de acreedores,,90.75,90.75,0,418,4382,EUR,silviamunoz,01
GRL,12,312400708,27/12/2024,28/12/2024,GE,521009,Otros créditos a corto plazo,AJUSTE EARN OUT,-174667.52,0,174667.52,,,EUR,jmendez,01
GRL,12,312400708,27/12/2024,28/12/2024,GE,240316,Participación Firmamed,AJUSTE EARN OUT,174667.52,174667.52,0,,,EUR,jmendez,01
GRL,12,312400709,27/12/2024,28/12/2024,GE,240317,Participación Revo System,AJUSTE EARN OUT,374029.31,374029.31,0,,,EUR,jmendez,01
GRL,12,312400709,27/12/2024,28/12/2024,GE,171009,Otros créditos a largo plazo,AJUSTE EARN OUT,-374029.31,0,374029.31,,,EUR,jmendez,01
GRL,12,312400710,27/12/2024,28/12/2024,GE,621201,Uso Interno Software de Terceros,Period_WP Engine,565,565,0,,1352,EUR,jmendez,01
GRL,12,312400710,27/12/2024,28/12/2024,GE,621201,Uso Interno Software de Terceros,Period._WP Engine. Inc.,-536.76,0,536.76,,1352,EUR,jmendez,01
GRL,12,312400710,27/12/2024,28/12/2024,GE,621201,Uso Interno Software de Terceros,Period._Think-cell Soft.,-1104,0,1104,,2032,EUR,jmendez,01
GRL,12,312400710,27/12/2024,28/12/2024,GE,640007,Seguros Médicos Personal,Periodid Sanitas,1034.91,1034.91,0,,4738,EUR,jmendez,01
GRL,12,312400710,27/12/2024,28/12/2024,GE,640007,Seguros Médicos Personal,Periodid Sanitas,-856.76,0,856.76,,4738,EUR,jmendez,01
GRL,12,312400710,27/12/2024,28/12/2024,GE,640007,Seguros Médicos Personal,Periodid AXA,1811.59,1811.59,0,,4381,EUR,jmendez,01
